,REF_AREA,TIME_PERIOD,AGE_x,SMR,RANK,AGE_y,NMR
3720,ROU,2019,Y15T19,6.91,2,_T,-1.303
3721,ROU,2019,Y10T14,1.2,4,_T,-1.303
3722,ROU,2019,Y15T19,4.46,2,_T,-1.303
3723,ROU,2019,Y10T19,2.76,2,_T,-1.303
3724,ROU,2019,Y10T19,1.35,3,_T,-1.303
3725,ROU,2019,Y10T19,4.1,2,_T,-1.303
3726,RUS,2000,Y10T14,1.87,5,_T,2.762
3727,RUS,2000,Y15T19,13.44,2,_T,2.762
3728,RUS,2000,Y10T14,6.79,3,_T,2.762
3729,RUS,2000,Y15T19,56.35,1,_T,2.762
3730,RUS,2000,Y10T14,4.38,3,_T,2.762
3731,RUS,2000,Y15T19,35.24,1,_T,2.762
3732,RUS,2000,Y10T19,19.82,1,_T,2.762
3733,RUS,2000,Y10T19,7.67,2,_T,2.762
3734,RUS,2000,Y10T19,31.52,1,_T,2.762
3735,RUS,2010,Y10T14,2.06,3,_T,1.771
3736,RUS,2010,Y15T19,10.42,2,_T,1.771
3737,RUS,2010,Y10T14,4.38,3,_T,1.771
3738,RUS,2010,Y15T19,33.22,1,_T,1.771
3739,RUS,2010,Y10T14,3.25,3,_T,1.771
3740,RUS,2010,Y15T19,22.11,1,_T,1.771
3741,RUS,2010,Y10T19,14.17,1,_T,1.771
3742,RUS,2010,Y10T19,6.9,2,_T,1.771
3743,RUS,2010,Y10T19,21.09,1,_T,1.771
3744,RUS,2019,Y10T14,1.45,4,_T,2.292
3745,RUS,2019,Y15T19,7.26,1,_T,2.292
3746,RUS,2019,Y10T14,2.69,3,_T,2.292
3747,RUS,2019,Y15T19,20.67,1,_T,2.292
3748,RUS,2019,Y10T14,2.09,3,_T,2.292
3749,RUS,2019,Y15T19,14.11,1,_T,2.292
3750,RUS,2019,Y10T19,7.68,1,_T,2.292
3751,RUS,2019,Y10T19,4.15,2,_T,2.292
3752,RUS,2019,Y10T19,11.04,1,_T,2.292
3753,RWA,2000,Y10T14,6.18,13,_T,-12.237
3754,RWA,2000,Y15T19,5.16,10,_T,-12.237
3755,RWA,2000,Y10T14,17.67,8,_T,-12.237
3756,RWA,2000,Y15T19,11.97,7,_T,-12.237
3757,RWA,2000,Y10T14,11.92,11,_T,-12.237
3758,RWA,2000,Y15T19,8.39,10,_T,-12.237
3759,RWA,2000,Y10T19,10.29,9,_T,-12.237
3760,RWA,2000,Y10T19,5.69,11,_T,-12.237
3761,RWA,2000,Y10T19,15.1,7,_T,-12.237
3762,RWA,2010,Y10T14,1.84,13,_T,-0.814
3763,RWA,2010,Y15T19,2.64,8,_T,-0.814
3764,RWA,2010,Y10T14,4.49,7,_T,-0.814
3765,RWA,2010,Y15T19,3.89,8,_T,-0.814
3766,RWA,2010,Y10T14,3.16,10,_T,-0.814
3767,RWA,2010,Y15T19,3.25,10,_T,-0.814
3768,RWA,2010,Y10T19,3.2,8,_T,-0.814
3769,RWA,2010,Y10T19,2.22,11,_T,-0.814
3770,RWA,2010,Y10T19,4.21,8,_T,-0.814
3771,RWA,2019,Y10T14,1.04,12,_T,-0.921
3772,RWA,2019,Y15T19,1.78,9,_T,-0.921
3773,RWA,2019,Y10T14,2.72,8,_T,-0.921
3774,RWA,2019,Y15T19,3.74,7,_T,-0.921
3775,RWA,2019,Y10T14,1.88,8,_T,-0.921
3776,RWA,2019,Y15T19,2.75,9,_T,-0.921
3777,RWA,2019,Y10T19,2.29,8,_T,-0.921
3778,RWA,2019,Y10T19,1.38,10,_T,-0.921
3779,RWA,2019,Y10T19,3.19,7,_T,-0.921
3780,SAU,2000,Y10T14,0.1,27,_T,0.8
3781,SAU,2000,Y15T19,0.92,20,_T,0.8
3782,SAU,2000,Y10T14,0.25,22,_T,0.8
3783,SAU,2000,Y15T19,3.3,8,_T,0.8
3784,SAU,2000,Y10T14,0.18,25,_T,0.8
3785,SAU,2000,Y15T19,2.11,10,_T,0.8
3786,SAU,2000,Y10T19,1.04,15,_T,0.8
3787,SAU,2000,Y10T19,0.47,23,_T,0.8
3788,SAU,2000,Y10T19,1.59,10,_T,0.8
3789,SAU,2010,Y10T14,0.08,26,_T,8.088
3790,SAU,2010,Y15T19,1.13,14,_T,8.088
3791,SAU,2010,Y10T14,0.22,18,_T,8.088
3792,SAU,2010,Y15T19,4.19,7,_T,8.088
3793,SAU,2010,Y10T14,0.15,22,_T,8.088
3794,SAU,2010,Y15T19,2.67,6,_T,8.088
3795,SAU,2010,Y10T19,1.43,9,_T,8.088
3796,SAU,2010,Y10T19,0.61,16,_T,8.088
3797,SAU,2010,Y10T19,2.23,8,_T,8.088
3798,SAU,2019,Y10T14,0.06,31,_T,6.754
3799,SAU,2019,Y15T19,0.86,13,_T,6.754
3800,SAU,2019,Y10T14,0.13,18,_T,6.754
3801,SAU,2019,Y15T19,2.82,5,_T,6.754
3802,SAU,2019,Y10T14,0.1,21,_T,6.754
3803,SAU,2019,Y15T19,1.86,7,_T,6.754
3804,SAU,2019,Y10T19,0.92,9,_T,6.754
3805,SAU,2019,Y10T19,0.43,17,_T,6.754
3806,SAU,2019,Y10T19,1.38,8,_T,6.754
3807,SDN,2000,Y10T14,1.86,16,_T,-3.063
3808,SDN,2000,Y15T19,4.95,5,_T,-3.063
3809,SDN,2000,Y10T14,1.62,21,_T,-3.063
3810,SDN,2000,Y15T19,4.97,6,_T,-3.063
3811,SDN,2000,Y10T14,1.74,18,_T,-3.063
3812,SDN,2000,Y15T19,4.96,7,_T,-3.063
3813,SDN,2000,Y10T19,3.25,12,_T,-3.063
3814,SDN,2000,Y10T19,3.31,9,_T,-3.063
3815,SDN,2000,Y10T19,3.19,12,_T,-3.063
3816,SDN,2010,Y10T14,1.32,14,_T,-9.78
3817,SDN,2010,Y15T19,3.97,5,_T,-9.78
3818,SDN,2010,Y10T14,1.1,19,_T,-9.78
3819,SDN,2010,Y15T19,5.03,6,_T,-9.78
3820,SDN,2010,Y10T14,1.21,18,_T,-9.78
3821,SDN,2010,Y15T19,4.5,7,_T,-9.78
3822,SDN,2010,Y10T19,2.72,11,_T,-9.78
3823,SDN,2010,Y10T19,2.54,10,_T,-9.78
3824,SDN,2010,Y10T19,2.9,9,_T,-9.78
3825,SDN,2019,Y10T14,1.11,10,_T,-0.681
3826,SDN,2019,Y15T19,3.2,6,_T,-0.681
3827,SDN,2019,Y10T14,0.91,19,_T,-0.681
3828,SDN,2019,Y15T19,4.75,4,_T,-0.681
3829,SDN,2019,Y10T14,1.01,15,_T,-0.681
3830,SDN,2019,Y15T19,3.99,5,_T,-0.681
3831,SDN,2019,Y10T19,2.42,7,_T,-0.681
3832,SDN,2019,Y10T19,2.1,7,_T,-0.681
3833,SDN,2019,Y10T19,2.73,7,_T,-0.681
3834,SEN,2000,Y10T14,2.75,13,_T,-4.416
3835,SEN,2000,Y15T19,1.89,12,_T,-4.416
3836,SEN,2000,Y10T14,8.36,7,_T,-4.416
3837,SEN,2000,Y15T19,5.34,9,_T,-4.416
3838,SEN,2000,Y10T14,5.58,9,_T,-4.416
3839,SEN,2000,Y15T19,3.62,10,_T,-4.416
3840,SEN,2000,Y10T19,4.66,10,_T,-4.416
3841,SEN,2000,Y10T19,2.35,15,_T,-4.416
3842,SEN,2000,Y10T19,6.95,9,_T,-4.416
3843,SEN,2010,Y10T14,2.02,13,_T,-3.47
3844,SEN,2010,Y15T19,1.59,12,_T,-3.47
3845,SEN,2010,Y10T14,5.5,7,_T,-3.47
3846,SEN,2010,Y15T19,3.74,8,_T,-3.47
3847,SEN,2010,Y10T14,3.78,10,_T,-3.47
3848,SEN,2010,Y15T19,2.67,10,_T,-3.47
3849,SEN,2010,Y10T19,3.26,10,_T,-3.47
3850,SEN,2010,Y10T19,1.82,15,_T,-3.47
3851,SEN,2010,Y10T19,4.68,9,_T,-3.47
3852,SEN,2019,Y10T14,1.2,12,_T,-1.247
3853,SEN,2019,Y15T19,1.37,13,_T,-1.247
3854,SEN,2019,Y10T14,3.28,7,_T,-1.247
3855,SEN,2019,Y15T19,4.12,7,_T,-1.247
3856,SEN,2019,Y10T14,2.25,9,_T,-1.247
3857,SEN,2019,Y15T19,2.76,10,_T,-1.247
3858,SEN,2019,Y10T19,2.48,10,_T,-1.247
3859,SEN,2019,Y10T19,1.28,15,_T,-1.247
3860,SEN,2019,Y10T19,3.67,8,_T,-1.247
3861,SGP,2000,Y10T14,2.02,2,_T,9.756
3862,SGP,2000,Y15T19,7.66,1,_T,9.756
3863,SGP,2000,Y10T14,2.91,1,_T,9.756
3864,SGP,2000,Y15T19,5.26,2,_T,9.756
3865,SGP,2000,Y10T14,2.48,1,_T,9.756
3866,SGP,2000,Y15T19,6.38,1,_T,9.756
3867,SGP,2000,Y10T19,4.53,1,_T,9.756
3868,SGP,2000,Y10T19,4.94,1,_T,9.756
3869,SGP,2000,Y10T19,4.17,2,_T,9.756
3870,SGP,2010,Y10T14,0.0,130,_T,21.336
3871,SGP,2010,Y15T19,5.58,1,_T,21.336
3872,SGP,2010,Y10T14,1.16,3,_T,21.336
3873,SGP,2010,Y15T19,2.27,4,_T,21.336
3874,SGP,2010,Y10T14,0.6,5,_T,21.336
3875,SGP,2010,Y15T19,3.79,1,_T,21.336
3876,SGP,2010,Y10T19,2.48,2,_T,21.336
3877,SGP,2010,Y10T19,3.22,1,_T,21.336
3878,SGP,2010,Y10T19,1.83,3,_T,21.336
3879,SGP,2019,Y10T14,4.98,1,_T,6.953
3880,SGP,2019,Y15T19,8.94,1,_T,6.953
3881,SGP,2019,Y10T14,3.75,1,_T,6.953
3882,SGP,2019,Y15T19,9.64,1,_T,6.953
3883,SGP,2019,Y10T14,4.35,1,_T,6.953
3884,SGP,2019,Y15T19,9.31,1,_T,6.953
3885,SGP,2019,Y10T19,7.02,1,_T,6.953
3886,SGP,2019,Y10T19,7.08,1,_T,6.953
3887,SGP,2019,Y10T19,6.96,1,_T,6.953
3888,SLB,2000,Y10T14,0.2,23,_T,-4.957
3889,SLB,2000,Y15T19,1.92,12,_T,-4.957
3890,SLB,2000,Y10T14,3.93,5,_T,-4.957
3891,SLB,2000,Y15T19,31.03,1,_T,-4.957
3892,SLB,2000,Y10T14,2.13,7,_T,-4.957
3893,SLB,2000,Y15T19,16.97,2,_T,-4.957
3894,SLB,2000,Y10T19,9.11,2,_T,-4.957
3895,SLB,2000,Y10T19,1.01,15,_T,-4.957
3896,SLB,2000,Y10T19,16.66,1,_T,-4.957
3897,SLB,2010,Y10T14,0.29,22,_T,-4.108
3898,SLB,2010,Y15T19,2.46,12,_T,-4.108
3899,SLB,2010,Y10T14,3.83,5,_T,-4.108
3900,SLB,2010,Y15T19,34.81,1,_T,-4.108
3901,SLB,2010,Y10T14,2.13,7,_T,-4.108
3902,SLB,2010,Y15T19,19.14,1,_T,-4.108
3903,SLB,2010,Y10T19,9.95,1,_T,-4.108
3904,SLB,2010,Y10T19,1.3,16,_T,-4.108
3905,SLB,2010,Y10T19,18.01,1,_T,-4.108
3906,SLB,2019,Y10T14,0.26,22,_T,-2.372
3907,SLB,2019,Y15T19,2.15,12,_T,-2.372
3908,SLB,2019,Y10T14,3.29,5,_T,-2.372
3909,SLB,2019,Y15T19,31.36,1,_T,-2.372
3910,SLB,2019,Y10T14,1.83,6,_T,-2.372
3911,SLB,2019,Y15T19,17.26,1,_T,-2.372
3912,SLB,2019,Y10T19,9.11,1,_T,-2.372
3913,SLB,2019,Y10T19,1.15,15,_T,-2.372
3914,SLB,2019,Y10T19,16.56,1,_T,-2.372
3915,SLE,2000,Y10T14,2.22,20,_T,18.271
3916,SLE,2000,Y15T19,1.5,15,_T,18.271
3917,SLE,2000,Y10T14,5.6,15,_T,18.271
3918,SLE,2000,Y15T19,3.39,14,_T,18.271
3919,SLE,2000,Y10T14,3.91,17,_T,18.271
3920,SLE,2000,Y15T19,2.45,15,_T,18.271
3921,SLE,2000,Y10T19,3.24,18,_T,18.271
3922,SLE,2000,Y10T19,1.88,21,_T,18.271
3923,SLE,2000,Y10T19,4.57,15,_T,18.271
3924,SLE,2010,Y10T14,2.33,18,_T,1.241
3925,SLE,2010,Y15T19,1.76,12,_T,1.241
3926,SLE,2010,Y10T14,5.15,11,_T,1.241
3927,SLE,2010,Y15T19,4.4,9,_T,1.241
3928,SLE,2010,Y10T14,3.74,11,_T,1.241
3929,SLE,2010,Y15T19,3.09,11,_T,1.241
3930,SLE,2010,Y10T19,3.43,12,_T,1.241
3931,SLE,2010,Y10T19,2.07,16,_T,1.241
3932,SLE,2010,Y10T19,4.8,10,_T,1.241
3933,SLE,2019,Y10T14,1.92,14,_T,-0.278
3934,SLE,2019,Y15T19,2.46,11,_T,-0.278
3935,SLE,2019,Y10T14,4.15,9,_T,-0.278
3936,SLE,2019,Y15T19,3.37,10,_T,-0.278
3937,SLE,2019,Y10T14,3.04,10,_T,-0.278
3938,SLE,2019,Y15T19,2.91,11,_T,-0.278
3939,SLE,2019,Y10T19,2.98,12,_T,-0.278
3940,SLE,2019,Y10T19,2.17,13,_T,-0.278
3941,SLE,2019,Y10T19,3.78,10,_T,-0.278
3942,SLV,2000,Y10T14,1.07,8,_T,-16.172
3943,SLV,2000,Y15T19,13.03,2,_T,-16.172
3944,SLV,2000,Y10T14,0.42,18,_T,-16.172
3945,SLV,2000,Y15T19,14.36,4,_T,-16.172
3946,SLV,2000,Y10T14,0.74,10,_T,-16.172
3947,SLV,2000,Y15T19,13.69,3,_T,-16.172
3948,SLV,2000,Y10T19,6.81,3,_T,-16.172
3949,SLV,2000,Y10T19,6.74,3,_T,-16.172
3950,SLV,2000,Y10T19,6.87,4,_T,-16.172
3951,SLV,2010,Y10T14,2.2,5,_T,-8.904
3952,SLV,2010,Y15T19,6.09,2,_T,-8.904
3953,SLV,2010,Y10T14,0.0,130,_T,-8.904
3954,SLV,2010,Y15T19,15.47,3,_T,-8.904
3955,SLV,2010,Y10T14,1.08,9,_T,-8.904
3956,SLV,2010,Y15T19,10.77,2,_T,-8.904
3957,SLV,2010,Y10T19,5.79,2,_T,-8.904
3958,SLV,2010,Y10T19,4.11,2,_T,-8.904
3959,SLV,2010,Y10T19,7.43,4,_T,-8.904
3960,SLV,2019,Y10T14,2.41,3,_T,-8.742
3961,SLV,2019,Y15T19,4.8,2,_T,-8.742
3962,SLV,2019,Y10T14,0.47,11,_T,-8.742
3963,SLV,2019,Y15T19,17.79,2,_T,-8.742
3964,SLV,2019,Y10T14,1.42,5,_T,-8.742
3965,SLV,2019,Y15T19,11.32,2,_T,-8.742
3966,SLV,2019,Y10T19,6.46,3,_T,-8.742
3967,SLV,2019,Y10T19,3.63,3,_T,-8.742
3968,SLV,2019,Y10T19,9.22,2,_T,-8.742
3969,SOM,2000,Y10T14,2.22,16,_T,6.161
3970,SOM,2000,Y15T19,2.2,12,_T,6.161
3971,SOM,2000,Y10T14,5.92,11,_T,6.161
3972,SOM,2000,Y15T19,7.16,9,_T,6.161
3973,SOM,2000,Y10T14,4.08,11,_T,6.161
3974,SOM,2000,Y15T19,4.68,11,_T,6.161
3975,SOM,2000,Y10T19,4.35,12,_T,6.161
3976,SOM,2000,Y10T19,2.21,13,_T,6.161
3977,SOM,2000,Y10T19,6.47,12,_T,6.161
3978,SOM,2010,Y10T14,2.41,16,_T,-7.326
3979,SOM,2010,Y15T19,2.3,11,_T,-7.326
3980,SOM,2010,Y10T14,5.88,10,_T,-7.326
3981,SOM,2010,Y15T19,7.21,10,_T,-7.326
3982,SOM,2010,Y10T14,4.15,12,_T,-7.326
3983,SOM,2010,Y15T19,4.76,11,_T,-7.326
3984,SOM,2010,Y10T19,4.42,11,_T,-7.326
3985,SOM,2010,Y10T19,2.36,13,_T,-7.326
3986,SOM,2010,Y10T19,6.47,10,_T,-7.326
3987,SOM,2019,Y10T14,2.28,15,_T,3.011
3988,SOM,2019,Y15T19,2.11,9,_T,3.011
3989,SOM,2019,Y10T14,5.47,9,_T,3.011
3990,SOM,2019,Y15T19,7.1,9,_T,3.011
3991,SOM,2019,Y10T14,3.88,11,_T,3.011
3992,SOM,2019,Y15T19,4.62,10,_T,3.011
3993,SOM,2019,Y10T19,4.22,11,_T,3.011
3994,SOM,2019,Y10T19,2.2,12,_T,3.011
3995,SOM,2019,Y10T19,6.22,8,_T,3.011
3996,SRB,2000,Y10T14,2.03,5,_T,0.262
3997,SRB,2000,Y15T19,3.45,3,_T,0.262
3998,SRB,2000,Y10T14,2.39,6,_T,0.262
3999,SRB,2000,Y15T19,13.69,1,_T,0.262
4000,SRB,2000,Y10T14,2.22,5,_T,0.262
4001,SRB,2000,Y15T19,8.68,2,_T,0.262
4002,SRB,2000,Y10T19,5.39,2,_T,0.262
4003,SRB,2000,Y10T19,2.73,3,_T,0.262
4004,SRB,2000,Y10T19,7.93,1,_T,0.262
4005,SRB,2010,Y10T14,0.0,129,_T,-0.003
4006,SRB,2010,Y15T19,1.07,6,_T,-0.003
4007,SRB,2010,Y10T14,0.0,129,_T,-0.003
4008,SRB,2010,Y15T19,3.96,2,_T,-0.003
4009,SRB,2010,Y10T14,0.0,129,_T,-0.003
4010,SRB,2010,Y15T19,2.55,2,_T,-0.003
4011,SRB,2010,Y10T19,1.33,6,_T,-0.003
4012,SRB,2010,Y10T19,0.56,7,_T,-0.003
4013,SRB,2010,Y10T19,2.06,3,_T,-0.003
4014,SRB,2019,Y10T14,0.52,7,_T,0.066
4015,SRB,2019,Y15T19,0.76,3,_T,0.066
4016,SRB,2019,Y10T14,1.05,4,_T,0.066
4017,SRB,2019,Y15T19,4.25,2,_T,0.066
4018,SRB,2019,Y10T14,0.79,6,_T,0.066
4019,SRB,2019,Y15T19,2.57,2,_T,0.066
4020,SRB,2019,Y10T19,1.7,2,_T,0.066
4021,SRB,2019,Y10T19,0.64,5,_T,0.066
4022,SRB,2019,Y10T19,2.69,2,_T,0.066
4023,SSD,2000,Y10T14,1.46,22,_T,12.211
4024,SSD,2000,Y15T19,1.25,15,_T,12.211
4025,SSD,2000,Y10T14,4.31,17,_T,12.211
4026,SSD,2000,Y15T19,3.08,11,_T,12.211
4027,SSD,2000,Y10T14,2.89,17,_T,12.211
4028,SSD,2000,Y15T19,2.17,14,_T,12.211
4029,SSD,2000,Y10T19,2.56,17,_T,12.211
4030,SSD,2000,Y10T19,1.37,22,_T,12.211
4031,SSD,2000,Y10T19,3.75,16,_T,12.211
4032,SSD,2010,Y10T14,0.98,21,_T,31.294
4033,SSD,2010,Y15T19,1.22,13,_T,31.294
4034,SSD,2010,Y10T14,1.77,14,_T,31.294
4035,SSD,2010,Y15T19,2.67,12,_T,31.294
4036,SSD,2010,Y10T14,1.38,18,_T,31.294
4037,SSD,2010,Y15T19,1.95,12,_T,31.294
4038,SSD,2010,Y10T19,1.64,15,_T,31.294
4039,SSD,2010,Y10T19,1.09,18,_T,31.294
4040,SSD,2010,Y10T19,2.18,12,_T,31.294
4041,SSD,2019,Y10T14,0.93,19,_T,0.196
4042,SSD,2019,Y15T19,1.19,13,_T,0.196
4043,SSD,2019,Y10T14,1.95,12,_T,0.196
4044,SSD,2019,Y15T19,2.8,12,_T,0.196
4045,SSD,2019,Y10T14,1.45,15,_T,0.196
4046,SSD,2019,Y15T19,2.0,12,_T,0.196
4047,SSD,2019,Y10T19,1.71,12,_T,0.196
4048,SSD,2019,Y10T19,1.05,17,_T,0.196
4049,SSD,2019,Y10T19,2.35,12,_T,0.196
4050,STP,2000,Y10T14,0.4,30,_T,-17.305
4051,STP,2000,Y15T19,0.7,18,_T,-17.305
4052,STP,2000,Y10T14,0.4,29,_T,-17.305
4053,STP,2000,Y15T19,1.22,14,_T,-17.305
4054,STP,2000,Y10T14,0.4,32,_T,-17.305
4055,STP,2000,Y15T19,0.96,16,_T,-17.305
4056,STP,2000,Y10T19,0.67,22,_T,-17.305
4057,STP,2000,Y10T19,0.54,25,_T,-17.305
4058,STP,2000,Y10T19,0.79,20,_T,-17.305
4059,STP,2010,Y10T14,0.37,28,_T,-8.341
4060,STP,2010,Y15T19,0.61,19,_T,-8.341
4061,STP,2010,Y10T14,0.59,24,_T,-8.341
4062,STP,2010,Y15T19,1.41,14,_T,-8.341
4063,STP,2010,Y10T14,0.48,27,_T,-8.341
4064,STP,2010,Y15T19,1.01,15,_T,-8.341
4065,STP,2010,Y10T19,0.72,22,_T,-8.341
4066,STP,2010,Y10T19,0.48,26,_T,-8.341
4067,STP,2010,Y10T19,0.96,19,_T,-8.341
4068,STP,2019,Y10T14,0.26,27,_T,-7.974
4069,STP,2019,Y15T19,0.57,18,_T,-7.974
4070,STP,2019,Y10T14,0.49,20,_T,-7.974
4071,STP,2019,Y15T19,1.7,13,_T,-7.974
4072,STP,2019,Y10T14,0.37,25,_T,-7.974
4073,STP,2019,Y15T19,1.14,13,_T,-7.974
4074,STP,2019,Y10T19,0.72,17,_T,-7.974
4075,STP,2019,Y10T19,0.4,21,_T,-7.974
4076,STP,2019,Y10T19,1.04,15,_T,-7.974
4077,SUR,2000,Y10T14,2.2,3,_T,1.281
4078,SUR,2000,Y15T19,14.19,1,_T,1.281
4079,SUR,2000,Y10T14,2.2,5,_T,1.281
4080,SUR,2000,Y15T19,17.24,3,_T,1.281
4081,SUR,2000,Y10T14,2.2,5,_T,1.281
4082,SUR,2000,Y15T19,15.73,2,_T,1.281
4083,SUR,2000,Y10T19,8.63,2,_T,1.281
4084,SUR,2000,Y10T19,7.96,1,_T,1.281
4085,SUR,2000,Y10T19,9.27,3,_T,1.281
4086,SUR,2010,Y10T14,3.69,4,_T,-2.095
4087,SUR,2010,Y15T19,18.23,1,_T,-2.095
4088,SUR,2010,Y10T14,1.1,6,_T,-2.095
4089,SUR,2010,Y15T19,18.88,2,_T,-2.095
4090,SUR,2010,Y10T14,2.35,4,_T,-2.095
4091,SUR,2010,Y15T19,18.56,1,_T,-2.095
4092,SUR,2010,Y10T19,10.34,2,_T,-2.095
4093,SUR,2010,Y10T19,10.9,1,_T,-2.095
4094,SUR,2010,Y10T19,9.81,2,_T,-2.095
4095,SUR,2019,Y10T14,2.6,3,_T,0.338
4096,SUR,2019,Y15T19,14.41,1,_T,0.338
4097,SUR,2019,Y10T14,1.69,4,_T,0.338
4098,SUR,2019,Y15T19,16.03,2,_T,0.338
4099,SUR,2019,Y10T14,2.13,3,_T,0.338
4100,SUR,2019,Y15T19,15.25,1,_T,0.338
4101,SUR,2019,Y10T19,8.62,1,_T,0.338
4102,SUR,2019,Y10T19,8.44,1,_T,0.338
4103,SUR,2019,Y10T19,8.79,2,_T,0.338
4104,SVK,2000,Y10T14,0.51,10,_T,-0.211
4105,SVK,2000,Y15T19,2.02,3,_T,-0.211
4106,SVK,2000,Y10T14,1.57,4,_T,-0.211
4107,SVK,2000,Y15T19,6.76,2,_T,-0.211
4108,SVK,2000,Y10T14,1.05,5,_T,-0.211
4109,SVK,2000,Y15T19,4.44,2,_T,-0.211
4110,SVK,2000,Y10T19,2.82,2,_T,-0.211
4111,SVK,2000,Y10T19,1.3,3,_T,-0.211
4112,SVK,2000,Y10T19,4.28,2,_T,-0.211
4113,SVK,2010,Y10T14,0.84,3,_T,-0.289
4114,SVK,2010,Y15T19,3.06,2,_T,-0.289
4115,SVK,2010,Y10T14,2.67,2,_T,-0.289
4116,SVK,2010,Y15T19,5.08,3,_T,-0.289
4117,SVK,2010,Y10T14,1.78,2,_T,-0.289
4118,SVK,2010,Y15T19,4.1,2,_T,-0.289
4119,SVK,2010,Y10T19,3.07,2,_T,-0.289
4120,SVK,2010,Y10T19,2.08,2,_T,-0.289
4121,SVK,2010,Y10T19,4.01,2,_T,-0.289
4122,SVK,2019,Y10T14,0.0,130,_T,0.62
4123,SVK,2019,Y15T19,1.64,2,_T,0.62
4124,SVK,2019,Y10T14,0.4,8,_T,0.62
4125,SVK,2019,Y15T19,6.28,2,_T,0.62
4126,SVK,2019,Y10T14,0.2,10,_T,0.62
4127,SVK,2019,Y15T19,4.02,2,_T,0.62
4128,SVK,2019,Y10T19,2.06,2,_T,0.62
4129,SVK,2019,Y10T19,0.8,4,_T,0.62
4130,SVK,2019,Y10T19,3.26,2,_T,0.62
4131,SVN,2000,Y10T14,0.0,130,_T,-0.787
4132,SVN,2000,Y15T19,10.83,2,_T,-0.787
4133,SVN,2000,Y10T14,1.94,7,_T,-0.787
4134,SVN,2000,Y15T19,11.99,2,_T,-0.787
4135,SVN,2000,Y10T14,0.99,8,_T,-0.787
4136,SVN,2000,Y15T19,11.42,2,_T,-0.787
4137,SVN,2000,Y10T19,6.54,2,_T,-0.787
4138,SVN,2000,Y10T19,5.77,2,_T,-0.787
4139,SVN,2000,Y10T19,7.28,2,_T,-0.787
4140,SVN,2010,Y10T14,0.0,130,_T,3.72
4141,SVN,2010,Y15T19,1.82,3,_T,3.72
4142,SVN,2010,Y10T14,8.21,1,_T,3.72
4143,SVN,2010,Y15T19,15.62,1,_T,3.72
4144,SVN,2010,Y10T14,4.24,2,_T,3.72
4145,SVN,2010,Y15T19,8.92,1,_T,3.72
4146,SVN,2010,Y10T19,6.7,1,_T,3.72
4147,SVN,2010,Y10T19,0.96,3,_T,3.72
4148,SVN,2010,Y10T19,12.1,1,_T,3.72
4149,SVN,2019,Y10T14,0.0,130,_T,3.522
4150,SVN,2019,Y15T19,4.09,1,_T,3.522
4151,SVN,2019,Y10T14,1.93,3,_T,3.522
4152,SVN,2019,Y15T19,9.5,2,_T,3.522
4153,SVN,2019,Y10T14,0.99,5,_T,3.522
4154,SVN,2019,Y15T19,6.88,2,_T,3.522
4155,SVN,2019,Y10T19,3.77,2,_T,3.522
4156,SVN,2019,Y10T19,1.93,1,_T,3.522
4157,SVN,2019,Y10T19,5.5,2,_T,3.522
4158,SWE,2000,Y10T14,0.36,11,_T,3.131
4159,SWE,2000,Y15T19,6.93,1,_T,3.131
4160,SWE,2000,Y10T14,0.37,10,_T,3.131
4161,SWE,2000,Y15T19,8.48,2,_T,3.131
4162,SWE,2000,Y10T14,0.36,9,_T,3.131
4163,SWE,2000,Y15T19,7.73,2,_T,3.131
4164,SWE,2000,Y10T19,3.81,2,_T,3.131
4165,SWE,2000,Y10T19,3.44,2,_T,3.131
4166,SWE,2000,Y10T19,4.17,2,_T,3.131
4167,SWE,2010,Y10T14,0.83,4,_T,6.484
4168,SWE,2010,Y15T19,4.09,1,_T,6.484
4169,SWE,2010,Y10T14,0.46,5,_T,6.484
4170,SWE,2010,Y15T19,9.28,1,_T,6.484
4171,SWE,2010,Y10T14,0.64,5,_T,6.484
4172,SWE,2010,Y15T19,6.76,1,_T,6.484
4173,SWE,2010,Y10T19,4.13,1,_T,6.484
4174,SWE,2010,Y10T19,2.69,1,_T,6.484
4175,SWE,2010,Y10T19,5.49,1,_T,6.484
4176,SWE,2019,Y10T14,1.24,2,_T,7.978
4177,SWE,2019,Y15T19,5.95,1,_T,7.978
4178,SWE,2019,Y10T14,0.97,1,_T,7.978
4179,SWE,2019,Y15T19,8.22,1,_T,7.978
4180,SWE,2019,Y10T14,1.1,1,_T,7.978
4181,SWE,2019,Y15T19,7.11,1,_T,7.978
4182,SWE,2019,Y10T19,3.97,1,_T,7.978
4183,SWE,2019,Y10T19,3.49,1,_T,7.978
4184,SWE,2019,Y10T19,4.43,1,_T,7.978
4185,SWZ,2000,Y10T14,0.21,27,_T,-6.47
4186,SWZ,2000,Y15T19,27.67,5,_T,-6.47
4187,SWZ,2000,Y10T14,0.92,21,_T,-6.47
4188,SWZ,2000,Y15T19,35.62,3,_T,-6.47
4189,SWZ,2000,Y10T14,0.57,24,_T,-6.47
4190,SWZ,2000,Y15T19,31.64,3,_T,-6.47
4191,SWZ,2000,Y10T19,15.63,5,_T,-6.47
4192,SWZ,2000,Y10T19,13.56,5,_T,-6.47
