,REF_AREA,TIME_PERIOD,INDICATOR,AGE,SEX,OBS_VALUE
775,MHL,2018,GN_MTNTY_LV_BNFTS,_T,F,No
776,MHL,2018,GN_PTNTY_LV_BNFTS,_T,M,No
777,MKD,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
778,MKD,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
779,MLI,2018,GN_ED_ATTN,Y_GE25,M,10.5235
780,MLI,2018,GN_ED_ATTN,Y_GE25,F,3.96612
781,MLI,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
782,MLI,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
783,MLT,2018,GN_ED_ATTN,Y_GE25,F,43.32255
784,MLT,2018,GN_ED_ATTN,Y_GE25,M,47.06736
785,MLT,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
786,MLT,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
787,MMR,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
788,MMR,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
789,MNE,2018,GN_PTNTY_LV_BNFTS,_T,M,No
790,MNE,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
791,MNG,2018,GN_IT_MOB_OWN,_T,F,94.29
792,MNG,2018,GN_IT_MOB_OWN,_T,M,94.6
793,MNG,2018,GN_PTNTY_LV_BNFTS,_T,M,No
794,MNG,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
795,MOZ,2018,GN_MTNTY_LV_BNFTS,_T,F,No
796,MOZ,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
797,MRT,2018,GN_PTNTY_LV_BNFTS,_T,M,No
798,MRT,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
799,MUS,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
800,MUS,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
801,MWI,2018,GN_MTNTY_LV_BNFTS,_T,F,No
802,MWI,2018,GN_PTNTY_LV_BNFTS,_T,M,No
803,MYS,2018,GN_MTNTY_LV_BNFTS,_T,F,No
804,MYS,2018,GN_PTNTY_LV_BNFTS,_T,M,No
805,NAM,2018,GN_MTNTY_LV_BNFTS,_T,F,No
806,NAM,2018,GN_PTNTY_LV_BNFTS,_T,M,No
807,NER,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
808,NER,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
809,NGA,2018,GN_MTNTY_LV_BNFTS,_T,F,No
810,NGA,2018,GN_PTNTY_LV_BNFTS,_T,M,No
811,NIC,2018,GN_MTNTY_LV_BNFTS,_T,F,No
812,NIC,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
813,NLD,2018,GN_ED_ATTN,Y_GE25,F,67.59427
814,NLD,2018,GN_ED_ATTN,Y_GE25,M,74.75197
815,NLD,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
816,NLD,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
817,NOR,2018,GN_PTNTY_LV_BNFTS,_T,M,No
818,NOR,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
819,NPL,2018,GN_MTNTY_LV_BNFTS,_T,F,No
820,NPL,2018,GN_PTNTY_LV_BNFTS,_T,M,No
821,NZL,2018,GN_PTNTY_LV_BNFTS,_T,M,No
822,NZL,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
823,OMN,2018,GN_MTNTY_LV_BNFTS,_T,F,No
824,OMN,2018,GN_PTNTY_LV_BNFTS,_T,M,No
825,PAK,2018,GN_MTNTY_LV_BNFTS,_T,F,No
826,PAK,2018,GN_PTNTY_LV_BNFTS,_T,M,No
827,PAN,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
828,PAN,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
829,PER,2018,GN_ED_ATTN,Y_GE25,F,53.38368
830,PER,2018,GN_ED_ATTN,Y_GE25,M,62.80766
831,PER,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
832,PER,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
833,PHL,2018,GN_MTNTY_LV_BNFTS,_T,F,No
834,PHL,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
835,PLW,2018,GN_MTNTY_LV_BNFTS,_T,F,No
836,PLW,2018,GN_PTNTY_LV_BNFTS,_T,M,No
837,PNG,2018,GN_MTNTY_LV_BNFTS,_T,F,No
838,PNG,2018,GN_PTNTY_LV_BNFTS,_T,M,No
839,POL,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
840,POL,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
841,PRI,2018,GN_MTNTY_LV_BNFTS,_T,F,No
842,PRI,2018,GN_PTNTY_LV_BNFTS,_T,M,No
843,PRT,2018,GN_ED_ATTN,Y_GE25,M,34.715
844,PRT,2018,GN_ED_ATTN,Y_GE25,F,39.11187
845,PRT,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
846,PRT,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
847,PRY,2018,GN_ED_ATTN,Y_GE25,F,39.30891
848,PRY,2018,GN_ED_ATTN,Y_GE25,M,39.45648
849,PRY,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
850,PRY,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
851,PSE,2018,GN_ED_ATTN,Y_GE25,M,42.0103
852,PSE,2018,GN_ED_ATTN,Y_GE25,F,43.20212
853,PSE,2018,GN_MTNTY_LV_BNFTS,_T,F,No
854,PSE,2018,GN_PTNTY_LV_BNFTS,_T,M,No
855,QAT,2018,GN_MTNTY_LV_BNFTS,_T,F,No
856,QAT,2018,GN_PTNTY_LV_BNFTS,_T,M,No
857,ROU,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
858,ROU,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
859,RUS,2018,GN_PTNTY_LV_BNFTS,_T,M,No
860,RUS,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
861,RWA,2018,GN_ED_ATTN,Y_GE25,M,11.72066
862,RWA,2018,GN_ED_ATTN,Y_GE25,F,8.27011
863,RWA,2018,GN_MTNTY_LV_BNFTS,_T,F,No
864,RWA,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
865,SAU,2018,GN_MTNTY_LV_BNFTS,_T,F,No
866,SAU,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
867,SDN,2018,GN_MTNTY_LV_BNFTS,_T,F,No
868,SDN,2018,GN_PTNTY_LV_BNFTS,_T,M,No
869,SEN,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
870,SEN,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
871,SGP,2018,GN_ED_ATTN,Y_GE25,F,70.56589
872,SGP,2018,GN_ED_ATTN,Y_GE25,M,76.74655
873,SGP,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
874,SGP,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
875,SLB,2018,GN_MTNTY_LV_BNFTS,_T,F,No
876,SLB,2018,GN_PTNTY_LV_BNFTS,_T,M,No
877,SLE,2018,GN_MTNTY_LV_BNFTS,_T,F,No
878,SLE,2018,GN_PTNTY_LV_BNFTS,_T,M,No
879,SLV,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
880,SLV,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
881,SMR,2018,GN_ED_ATTN,Y_GE25,M,51.62602
882,SMR,2018,GN_ED_ATTN,Y_GE25,F,56.03611
883,SMR,2018,GN_PTNTY_LV_BNFTS,_T,M,No
884,SMR,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
885,SRB,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
886,SRB,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
887,SSD,2018,GN_MTNTY_LV_BNFTS,_T,F,No
888,SSD,2018,GN_PTNTY_LV_BNFTS,_T,M,No
889,STP,2018,GN_PTNTY_LV_BNFTS,_T,M,No
890,STP,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
891,SUR,2018,GN_IT_MOB_OWN,_T,F,93.1
892,SUR,2018,GN_IT_MOB_OWN,_T,M,94
893,SUR,2018,GN_MTNTY_LV_BNFTS,_T,F,No
894,SUR,2018,GN_PTNTY_LV_BNFTS,_T,M,No
895,SVK,2018,GN_PTNTY_LV_BNFTS,_T,M,No
896,SVK,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
897,SVN,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
898,SVN,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
899,SWE,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
900,SWE,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
901,SWZ,2018,GN_MTNTY_LV_BNFTS,_T,F,No
902,SWZ,2018,GN_PTNTY_LV_BNFTS,_T,M,No
903,SYC,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
904,SYC,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
905,SYR,2018,GN_PTNTY_LV_BNFTS,_T,M,No
906,SYR,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
907,TCD,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
908,TCD,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
909,TGO,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
910,TGO,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
911,THA,2018,GN_ED_ATTN,Y_GE25,F,32.64234
912,THA,2018,GN_ED_ATTN,Y_GE25,M,34.03202
913,THA,2018,GN_MTNTY_LV_BNFTS,_T,F,No
914,THA,2018,GN_PTNTY_LV_BNFTS,_T,M,No
915,TJK,2018,GN_PTNTY_LV_BNFTS,_T,M,No
916,TJK,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
917,TLS,2018,GN_MTNTY_LV_BNFTS,_T,F,No
918,TLS,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
919,TON,2018,GN_MTNTY_LV_BNFTS,_T,F,No
920,TON,2018,GN_PTNTY_LV_BNFTS,_T,M,No
921,TTO,2018,GN_PTNTY_LV_BNFTS,_T,M,No
922,TTO,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
923,TUN,2018,GN_MTNTY_LV_BNFTS,_T,F,No
924,TUN,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
925,TUR,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
926,TUR,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
927,TWN,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
928,TWN,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
929,TZA,2018,GN_MTNTY_LV_BNFTS,_T,F,No
930,TZA,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
931,UGA,2018,GN_MTNTY_LV_BNFTS,_T,F,No
932,UGA,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
933,UKR,2018,GN_PTNTY_LV_BNFTS,_T,M,No
934,UKR,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
935,URY,2018,GN_ED_ATTN,Y_GE25,M,26.67306
936,URY,2018,GN_ED_ATTN,Y_GE25,F,33.78411
937,URY,2018,GN_IT_MOB_OWN,_T,M,75.81
938,URY,2018,GN_IT_MOB_OWN,_T,F,77.53
939,URY,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
940,URY,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
941,USA,2018,GN_ED_ATTN,Y_GE25,M,89.42442
942,USA,2018,GN_ED_ATTN,Y_GE25,F,90.1592
943,USA,2018,GN_MTNTY_LV_BNFTS,_T,F,No
944,USA,2018,GN_PTNTY_LV_BNFTS,_T,M,No
945,UZB,2018,GN_IT_MOB_OWN,_T,F,58.85
946,UZB,2018,GN_IT_MOB_OWN,_T,M,77.4
947,UZB,2018,GN_ED_ATTN,Y_GE25,F,95.27514
948,UZB,2018,GN_ED_ATTN,Y_GE25,M,97.05032
949,UZB,2018,GN_PTNTY_LV_BNFTS,_T,M,No
950,UZB,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
951,VCT,2018,GN_MTNTY_LV_BNFTS,_T,F,No
952,VCT,2018,GN_PTNTY_LV_BNFTS,_T,M,No
953,VNM,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
954,VNM,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
955,VUT,2018,GN_MTNTY_LV_BNFTS,_T,F,No
956,VUT,2018,GN_PTNTY_LV_BNFTS,_T,M,No
957,WSM,2018,GN_MTNTY_LV_BNFTS,_T,F,No
958,WSM,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
959,ZAF,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
960,ZAF,2018,GN_PTNTY_LV_BNFTS,_T,M,Yes
961,ZMB,2018,GN_IT_MOB_OWN,_T,M,43.97
962,ZMB,2018,GN_IT_MOB_OWN,_T,F,45.22
963,ZMB,2018,GN_MTNTY_LV_BNFTS,_T,F,No
964,ZMB,2018,GN_PTNTY_LV_BNFTS,_T,M,No
965,ZWE,2018,GN_PTNTY_LV_BNFTS,_T,M,No
966,ZWE,2018,GN_MTNTY_LV_BNFTS,_T,F,Yes
967,AFG,2019,GN_UNMPLY,Y_GE15,M,10.2
968,AFG,2019,GN_UNMPLY,Y_GE15,_T,11
969,AFG,2019,GN_UNMPLY,Y_GE15,F,13.8
970,AFG,2019,GN_LF_PTCPN,Y_GE15,F,21.8
971,AFG,2019,GN_LF_PTCPN,Y_GE15,_T,48.9
972,AFG,2019,GN_IDX,_T,_T,52.8
973,AFG,2019,GN_LF_PTCPN,Y_GE15,M,74.5
974,AFG,2019,GN_IDX_CAT,_T,_T,Very high
975,AGO,2019,GN_UNMPLY,Y_GE15,M,6.6
976,AGO,2019,GN_UNMPLY,Y_GE15,_T,6.9
977,AGO,2019,GN_UNMPLY,Y_GE15,F,7.2
978,AGO,2019,GN_LF_PTCPN,Y_GE15,F,76.1
979,AGO,2019,GN_LF_PTCPN,Y_GE15,_T,77.4
980,AGO,2019,GN_LF_PTCPN,Y_GE15,M,78.8
981,ALB,2019,GN_UNMPLY,Y_GE15,F,11.3
982,ALB,2019,GN_UNMPLY,Y_GE15,_T,11.5
983,ALB,2019,GN_UNMPLY,Y_GE15,M,11.6
984,ALB,2019,GN_IDX,_T,_T,22.6
985,ALB,2019,GN_LF_PTCPN,Y_GE15,F,52.5
986,ALB,2019,GN_LF_PTCPN,Y_GE15,_T,60.3
987,ALB,2019,GN_LF_PTCPN,Y_GE15,M,68
988,ALB,2019,GN_IDX_CAT,_T,_T,Low
989,ARE,2019,GN_UNMPLY,Y_GE15,M,1.4
990,ARE,2019,GN_IT_MOB_OWN,_T,F,100
991,ARE,2019,GN_UNMPLY,Y_GE15,_T,2.3
992,ARE,2019,GN_LF_PTCPN,Y_GE15,F,52
993,ARE,2019,GN_UNMPLY,Y_GE15,F,6.3
994,ARE,2019,GN_LF_PTCPN,Y_GE15,_T,82
995,ARE,2019,GN_LF_PTCPN,Y_GE15,M,93.4
996,ARE,2019,GN_IT_MOB_OWN,_T,M,99.8
997,ARG,2019,GN_UNMPLY,Y_GE15,F,10.7
998,ARG,2019,GN_LF_PTCPN,Y_GE15,F,51.3
999,ARG,2019,GN_LF_PTCPN,Y_GE15,_T,61.6
1000,ARG,2019,GN_LF_PTCPN,Y_GE15,M,72.7
1001,ARG,2019,GN_UNMPLY,Y_GE15,M,9.2
1002,ARG,2019,GN_UNMPLY,Y_GE15,_T,9.8
1003,ARM,2019,GN_UNMPLY,Y_GE15,M,17.7
1004,ARM,2019,GN_UNMPLY,Y_GE15,_T,18.8
1005,ARM,2019,GN_UNMPLY,Y_GE15,F,20.3
1006,ARM,2019,GN_IDX,_T,_T,27.8
1007,ARM,2019,GN_LF_PTCPN,Y_GE15,F,42.9
1008,ARM,2019,GN_LF_PTCPN,Y_GE15,_T,52.9
1009,ARM,2019,GN_LF_PTCPN,Y_GE15,M,64.9
1010,ARM,2019,GN_IDX_CAT,_T,_T,Low
1011,AUS,2019,GN_IDX,_T,_T,16.1
1012,AUS,2019,GN_UNMPLY,Y_GE15,F,5.1
1013,AUS,2019,GN_UNMPLY,Y_GE15,M,5.2
1014,AUS,2019,GN_UNMPLY,Y_GE15,_T,5.2
1015,AUS,2019,GN_LF_PTCPN,Y_GE15,F,60.8
1016,AUS,2019,GN_LF_PTCPN,Y_GE15,_T,65.9
1017,AUS,2019,GN_LF_PTCPN,Y_GE15,M,71.2
1018,AUS,2019,GN_IDX_CAT,_T,_T,Very low
1019,AUT,2019,GN_IDX,_T,_T,11.7
1020,AUT,2019,GN_UNMPLY,Y_GE15,F,4.3
1021,AUT,2019,GN_UNMPLY,Y_GE15,_T,4.5
1022,AUT,2019,GN_UNMPLY,Y_GE15,M,4.6
1023,AUT,2019,GN_LF_PTCPN,Y_GE15,F,55.2
1024,AUT,2019,GN_LF_PTCPN,Y_GE15,_T,60.8
1025,AUT,2019,GN_LF_PTCPN,Y_GE15,M,66.7
1026,AUT,2019,GN_IDX_CAT,_T,_T,Very low
1027,AZE,2019,GN_IDX,_T,_T,28.7
1028,AZE,2019,GN_UNMPLY,Y_GE15,M,4
1029,AZE,2019,GN_UNMPLY,Y_GE15,_T,4.8
1030,AZE,2019,GN_UNMPLY,Y_GE15,F,5.7
1031,AZE,2019,GN_LF_PTCPN,Y_GE15,F,63.3
1032,AZE,2019,GN_LF_PTCPN,Y_GE15,_T,66.5
1033,AZE,2019,GN_LF_PTCPN,Y_GE15,M,69.9
1034,AZE,2019,GN_IT_MOB_OWN,_T,F,79.43
1035,AZE,2019,GN_IT_MOB_OWN,_T,M,87.64
1036,AZE,2019,GN_IDX_CAT,_T,_T,Low
1037,BDI,2019,GN_UNMPLY,Y_GE15,F,1
1038,BDI,2019,GN_UNMPLY,Y_GE15,_T,1.4
1039,BDI,2019,GN_UNMPLY,Y_GE15,M,1.9
1040,BDI,2019,GN_LF_PTCPN,Y_GE15,M,77.9
1041,BDI,2019,GN_LF_PTCPN,Y_GE15,_T,79.2
1042,BDI,2019,GN_LF_PTCPN,Y_GE15,F,80.5
1043,BEL,2019,GN_IDX,_T,_T,11.2
1044,BEL,2019,GN_UNMPLY,Y_GE15,F,4.9
1045,BEL,2019,GN_LF_PTCPN,Y_GE15,F,48.9
1046,BEL,2019,GN_UNMPLY,Y_GE15,_T,5.4
1047,BEL,2019,GN_UNMPLY,Y_GE15,M,5.7
1048,BEL,2019,GN_LF_PTCPN,Y_GE15,_T,53.9
1049,BEL,2019,GN_LF_PTCPN,Y_GE15,M,59.1
1050,BEL,2019,GN_IDX_CAT,_T,_T,Very low
1051,BEN,2019,GN_UNMPLY,Y_GE15,M,2.2
1052,BEN,2019,GN_UNMPLY,Y_GE15,_T,2.3
1053,BEN,2019,GN_UNMPLY,Y_GE15,F,2.5
1054,BEN,2019,GN_IDX,_T,_T,39.8
1055,BEN,2019,GN_LF_PTCPN,Y_GE15,F,68.8
1056,BEN,2019,GN_LF_PTCPN,Y_GE15,_T,70.8
1057,BEN,2019,GN_LF_PTCPN,Y_GE15,M,72.8
1058,BEN,2019,GN_IDX_CAT,_T,_T,Medium
1059,BFA,2019,GN_IDX,_T,_T,32.4
1060,BFA,2019,GN_UNMPLY,Y_GE15,F,4.5
1061,BFA,2019,GN_UNMPLY,Y_GE15,_T,4.6
1062,BFA,2019,GN_UNMPLY,Y_GE15,M,4.7
1063,BFA,2019,GN_LF_PTCPN,Y_GE15,F,58.5
1064,BFA,2019,GN_LF_PTCPN,Y_GE15,_T,66.5
1065,BFA,2019,GN_LF_PTCPN,Y_GE15,M,74.7
1066,BFA,2019,GN_IDX_CAT,_T,_T,Medium
1067,BGD,2019,GN_ED_ATTN,Y_GE25,F,26.83901
1068,BGD,2019,GN_UNMPLY,Y_GE15,M,3.2
1069,BGD,2019,GN_ED_ATTN,Y_GE25,M,35.96361
1070,BGD,2019,GN_LF_PTCPN,Y_GE15,F,36.4
1071,BGD,2019,GN_UNMPLY,Y_GE15,_T,4.2
1072,BGD,2019,GN_IDX,_T,_T,54.8
1073,BGD,2019,GN_LF_PTCPN,Y_GE15,_T,59.1
1074,BGD,2019,GN_UNMPLY,Y_GE15,F,6.6
1075,BGD,2019,GN_LF_PTCPN,Y_GE15,M,81.5
1076,BGD,2019,GN_IDX_CAT,_T,_T,Very high
1077,BGR,2019,GN_IDX,_T,_T,23.4
1078,BGR,2019,GN_UNMPLY,Y_GE15,F,3.9
1079,BGR,2019,GN_UNMPLY,Y_GE15,_T,4.2
1080,BGR,2019,GN_UNMPLY,Y_GE15,M,4.5
1081,BGR,2019,GN_LF_PTCPN,Y_GE15,F,50.4
1082,BGR,2019,GN_LF_PTCPN,Y_GE15,_T,56.8
1083,BGR,2019,GN_LF_PTCPN,Y_GE15,M,63.6
1084,BGR,2019,GN_IDX_CAT,_T,_T,Low
1085,BHR,2019,GN_UNMPLY,Y_GE15,M,0.7
1086,BHR,2019,GN_UNMPLY,Y_GE15,_T,1.6
1087,BHR,2019,GN_IT_MOB_OWN,_T,F,100
1088,BHR,2019,GN_IT_MOB_OWN,_T,M,100
1089,BHR,2019,GN_UNMPLY,Y_GE15,F,4.8
1090,BHR,2019,GN_LF_PTCPN,Y_GE15,F,45.3
1091,BHR,2019,GN_LF_PTCPN,Y_GE15,_T,73.6
1092,BHR,2019,GN_LF_PTCPN,Y_GE15,M,87.3
1093,BHS,2019,GN_UNMPLY,Y_GE15,F,10.1
1094,BHS,2019,GN_UNMPLY,Y_GE15,M,10.1
1095,BHS,2019,GN_UNMPLY,Y_GE15,_T,10.1
1096,BHS,2019,GN_LF_PTCPN,Y_GE15,F,70.1
1097,BHS,2019,GN_LF_PTCPN,Y_GE15,_T,75.6
1098,BHS,2019,GN_LF_PTCPN,Y_GE15,M,81.6
1099,BIH,2019,GN_UNMPLY,Y_GE15,M,13.6
1100,BIH,2019,GN_UNMPLY,Y_GE15,_T,15.7
1101,BIH,2019,GN_UNMPLY,Y_GE15,F,18.7
1102,BIH,2019,GN_IDX,_T,_T,21.8
1103,BIH,2019,GN_LF_PTCPN,Y_GE15,F,37.4
1104,BIH,2019,GN_LF_PTCPN,Y_GE15,_T,47.5
1105,BIH,2019,GN_LF_PTCPN,Y_GE15,M,58.1
1106,BIH,2019,GN_IDX_CAT,_T,_T,Low
1107,BLR,2019,GN_IDX,_T,_T,20.6
1108,BLR,2019,GN_UNMPLY,Y_GE15,F,3.5
1109,BLR,2019,GN_UNMPLY,Y_GE15,_T,4.7
1110,BLR,2019,GN_UNMPLY,Y_GE15,M,5.9
1111,BLR,2019,GN_LF_PTCPN,Y_GE15,F,57.6
1112,BLR,2019,GN_LF_PTCPN,Y_GE15,_T,64.1
1113,BLR,2019,GN_LF_PTCPN,Y_GE15,M,71.7
1114,BLR,2019,GN_IT_MOB_OWN,_T,M,93.95
1115,BLR,2019,GN_IT_MOB_OWN,_T,F,96.26
1116,BLR,2019,GN_IDX_CAT,_T,_T,Low
1117,BLZ,2019,GN_UNMPLY,Y_GE15,M,4.4
1118,BLZ,2019,GN_LF_PTCPN,Y_GE15,F,50
1119,BLZ,2019,GN_UNMPLY,Y_GE15,_T,6.5
1120,BLZ,2019,GN_LF_PTCPN,Y_GE15,_T,65.2
1121,BLZ,2019,GN_LF_PTCPN,Y_GE15,M,80.9
1122,BLZ,2019,GN_UNMPLY,Y_GE15,F,9.7
1123,BOL,2019,GN_IDX,_T,_T,21.4
1124,BOL,2019,GN_UNMPLY,Y_GE15,M,3.4
1125,BOL,2019,GN_UNMPLY,Y_GE15,F,3.5
1126,BOL,2019,GN_UNMPLY,Y_GE15,_T,3.5
1127,BOL,2019,GN_LF_PTCPN,Y_GE15,F,63.7
1128,BOL,2019,GN_LF_PTCPN,Y_GE15,_T,72.1
1129,BOL,2019,GN_LF_PTCPN,Y_GE15,M,80.6
1130,BOL,2019,GN_IDX_CAT,_T,_T,Low
1131,BRA,2019,GN_UNMPLY,Y_GE15,M,10.2
1132,BRA,2019,GN_UNMPLY,Y_GE15,_T,11.9
1133,BRA,2019,GN_UNMPLY,Y_GE15,F,14.1
1134,BRA,2019,GN_IDX,_T,_T,21.2
1135,BRA,2019,GN_LF_PTCPN,Y_GE15,F,55.1
1136,BRA,2019,GN_LF_PTCPN,Y_GE15,_T,64.5
1137,BRA,2019,GN_LF_PTCPN,Y_GE15,M,74.4
1138,BRA,2019,GN_IT_MOB_OWN,_T,M,83.14
1139,BRA,2019,GN_IT_MOB_OWN,_T,F,85.79
1140,BRA,2019,GN_IDX_CAT,_T,_T,Low
1141,BRB,2019,GN_UNMPLY,Y_GE15,_T,10.1
1142,BRB,2019,GN_UNMPLY,Y_GE15,F,10.3
1143,BRB,2019,GN_LF_PTCPN,Y_GE15,F,61.8
1144,BRB,2019,GN_LF_PTCPN,Y_GE15,_T,65.3
1145,BRB,2019,GN_LF_PTCPN,Y_GE15,M,69.2
1146,BRB,2019,GN_UNMPLY,Y_GE15,M,9.9
1147,BRN,2019,GN_LF_PTCPN,Y_GE15,F,56.1
1148,BRN,2019,GN_UNMPLY,Y_GE15,M,6
1149,BRN,2019,GN_UNMPLY,Y_GE15,_T,6.9
1150,BRN,2019,GN_LF_PTCPN,Y_GE15,_T,64.7
1151,BRN,2019,GN_LF_PTCPN,Y_GE15,M,72.7
1152,BRN,2019,GN_UNMPLY,Y_GE15,F,8.3
1153,BRN,2019,GN_IT_MOB_OWN,_T,M,90.87
1154,BRN,2019,GN_IT_MOB_OWN,_T,F,98.7
1155,BTN,2019,GN_UNMPLY,Y_GE15,M,1.7
1156,BTN,2019,GN_UNMPLY,Y_GE15,_T,2.3
1157,BTN,2019,GN_UNMPLY,Y_GE15,F,3
1158,BTN,2019,GN_LF_PTCPN,Y_GE15,F,59.5
1159,BTN,2019,GN_LF_PTCPN,Y_GE15,_T,67.3
1160,BTN,2019,GN_LF_PTCPN,Y_GE15,M,73.9
1161,BWA,2019,GN_UNMPLY,Y_GE15,M,14.1
1162,BWA,2019,GN_UNMPLY,Y_GE15,_T,17.2
1163,BWA,2019,GN_UNMPLY,Y_GE15,F,20.5
1164,BWA,2019,GN_LF_PTCPN,Y_GE15,F,65.3
1165,BWA,2019,GN_LF_PTCPN,Y_GE15,_T,70.5
1166,BWA,2019,GN_LF_PTCPN,Y_GE15,M,76.4
1167,CAF,2019,GN_UNMPLY,Y_GE15,M,3.9
1168,CAF,2019,GN_UNMPLY,Y_GE15,_T,4
1169,CAF,2019,GN_UNMPLY,Y_GE15,F,4.2
1170,CAF,2019,GN_IDX,_T,_T,43.4
1171,CAF,2019,GN_LF_PTCPN,Y_GE15,F,64.5
1172,CAF,2019,GN_LF_PTCPN,Y_GE15,_T,71.8
1173,CAF,2019,GN_LF_PTCPN,Y_GE15,M,79.5
1174,CAF,2019,GN_IDX_CAT,_T,_T,High
1175,CAN,2019,GN_IDX,_T,_T,18.3
1176,CAN,2019,GN_UNMPLY,Y_GE15,F,5.3
1177,CAN,2019,GN_UNMPLY,Y_GE15,_T,5.7
1178,CAN,2019,GN_UNMPLY,Y_GE15,M,6
1179,CAN,2019,GN_LF_PTCPN,Y_GE15,F,61.1
1180,CAN,2019,GN_LF_PTCPN,Y_GE15,_T,65.6
1181,CAN,2019,GN_LF_PTCPN,Y_GE15,M,70.1
1182,CAN,2019,GN_IDX_CAT,_T,_T,Very low
1183,CHE,2019,GN_UNMPLY,Y_GE15,M,4.1
1184,CHE,2019,GN_UNMPLY,Y_GE15,_T,4.4
1185,CHE,2019,GN_UNMPLY,Y_GE15,F,4.7
1186,CHE,2019,GN_LF_PTCPN,Y_GE15,F,62.9
