,REF_AREA,TIME_PERIOD,INDICATOR,AGE,SEX,OBS_VALUE
2983,SUR,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,11.7
2984,SUR,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,18.2
2985,SUR,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,8.9
2986,SVK,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,51.2
2987,SVK,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,56.3
2988,SVK,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,65.7
2989,SVN,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,15.6
2990,SVN,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,17
2991,SVN,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,18.6
2992,SWE,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,33.7
2993,SWE,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,36
2994,SWE,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,38.7
2995,SYC,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,20.4
2996,SYC,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,22
2997,SYC,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,24.7
2998,THA,2014,WT_ADLS_15-19_ED_NEET,Y15T19,F,10.5
2999,THA,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,2.5
3000,THA,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,2.9
3001,THA,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,3.7
3002,THA,2014,WT_ADLS_15-19_ED_NEET,Y15T19,M,8.1
3003,THA,2014,WT_ADLS_15-19_ED_NEET,Y15T19,_T,9.3
3004,TTO,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,12.8
3005,TTO,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,7.4
3006,TTO,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,9.4
3007,TUR,2014,WT_ADLS_15-19_ED_NEET,Y15T19,M,11.8
3008,TUR,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,16.1
3009,TUR,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,16.1
3010,TUR,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,16.2
3011,TUR,2014,WT_ADLS_15-19_ED_NEET,Y15T19,_T,17.3
3012,TUR,2014,WT_ADLS_15-19_ED_NEET,Y15T19,F,23.2
3013,TZA,2014,WT_ADLS_15-19_ED_NEET,Y15T19,M,10.5
3014,TZA,2014,WT_ADLS_15-19_ED_NEET,Y15T19,_T,13.1
3015,TZA,2014,WT_ADLS_15-19_ED_NEET,Y15T19,F,15.9
3016,TZA,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,2.5
3017,TZA,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,3
3018,TZA,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,3.6
3019,UKR,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,34.7
3020,UKR,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,40
3021,UKR,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,43.8
3022,URY,2014,WT_ADLS_15-19_ED_NEET,Y15T19,M,16.4
3023,URY,2014,WT_ADLS_15-19_ED_NEET,Y15T19,_T,17.6
3024,URY,2014,WT_ADLS_15-19_ED_NEET,Y15T19,F,18.8
3025,URY,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,24.2
3026,URY,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,29
3027,URY,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,36.6
3028,USA,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,17.7
3029,USA,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,19.6
3030,USA,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,21.4
3031,USA,2014,WT_ADLS_15-19_ED_NEET,Y15T19,F,8.2
3032,USA,2014,WT_ADLS_15-19_ED_NEET,Y15T19,_T,8.3
3033,USA,2014,WT_ADLS_15-19_ED_NEET,Y15T19,M,8.5
3034,VNM,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,3.6
3035,VNM,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,4.1
3036,VNM,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,4.4
3037,VNM,2014,WT_ADLS_15-19_ED_NEET,Y15T19,M,7.7
3038,VNM,2014,WT_ADLS_15-19_ED_NEET,Y15T19,_T,8.5
3039,VNM,2014,WT_ADLS_15-19_ED_NEET,Y15T19,F,9.4
3040,WSM,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,16.1
3041,WSM,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,20.1
3042,WSM,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,30.5
3043,YEM,2014,WT_ADLS_15-19_ED_NEET,Y15T19,M,17.7
3044,YEM,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,25.4
3045,YEM,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,25.8
3046,YEM,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,29.2
3047,YEM,2014,WT_ADLS_15-19_ED_NEET,Y15T19,_T,36.7
3048,YEM,2014,WT_ADLS_15-19_ED_NEET,Y15T19,F,57.8
3049,ZAF,2014,WT_ADLS_15-19_ED_NEET,Y15T19,M,12.8
3050,ZAF,2014,WT_ADLS_15-19_ED_NEET,Y15T19,_T,13.8
3051,ZAF,2014,WT_ADLS_15-19_ED_NEET,Y15T19,F,14.8
3052,ZAF,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,60.6
3053,ZAF,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,62
3054,ZAF,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,63.7
3055,ZWE,2014,WT_ADLS_15-19_ED_NEET,Y15T19,_T,12.4
3056,ZWE,2014,WT_ADLS_15-19_ED_NEET,Y15T19,F,17.2
3057,ZWE,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,3.5
3058,ZWE,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,5
3059,ZWE,2014,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,6.8
3060,ZWE,2014,WT_ADLS_15-19_ED_NEET,Y15T19,M,7.9
3061,ALB,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,20
3062,ALB,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,20.5
3063,ALB,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,21
3064,ALB,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,41.6
3065,ALB,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,42
3066,ALB,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,43.5
3067,ARM,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,16.6
3068,ARM,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,24.3
3069,ARM,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,25.3
3070,ARM,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,26.2
3071,ARM,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,26.4
3072,ARM,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,35.1
3073,AUS,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,16.6
3074,AUS,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,18.6
3075,AUS,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,20.6
3076,AUT,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,11.3
3077,AUT,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,11.5
3078,AUT,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,11.7
3079,AZE,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,14.4
3080,AZE,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,15.6
3081,AZE,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,17
3082,BEL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,28.2
3083,BEL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,30.3
3084,BEL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,31.8
3085,BGR,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,41.3
3086,BGR,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,41.7
3087,BIH,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,13.6
3088,BIH,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,15.6
3089,BIH,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,17.4
3090,BIH,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,69.5
3091,BIH,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,74.3
3092,BIH,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,82.3
3093,BLZ,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,12.2
3094,BLZ,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,12.6
3095,BLZ,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,19.9
3096,BLZ,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,22.7
3097,BLZ,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,33
3098,BLZ,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,35.8
3099,BOL,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,13.4
3100,BOL,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,6
3101,BOL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,7.2
3102,BOL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,8
3103,BOL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,9.1
3104,BOL,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,9.7
3105,BRA,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,13.4
3106,BRA,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,17.5
3107,BRA,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,21.7
3108,BRA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,21.7
3109,BRA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,26.3
3110,BRA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,32.8
3111,BRB,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,42.1
3112,BRB,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,44.9
3113,BRB,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,49.4
3114,BTN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,4.8
3115,BTN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,6.2
3116,BTN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,7.3
3117,CAN,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,12.1
3118,CAN,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,12.7
3119,CAN,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,13.3
3120,CAN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,16.5
3121,CAN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,18.2
3122,CAN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,19.9
3123,CHE,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,8.6
3124,CHE,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,9.1
3125,CHE,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,9.7
3126,CHL,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,13.5
3127,CHL,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,15.5
3128,CHL,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,17.8
3129,CHL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,18.8
3130,CHL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,21.1
3131,CHL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,25.5
3132,COL,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,12.1
3133,COL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,13.8
3134,COL,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,17.7
3135,COL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,18
3136,COL,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,23.6
3137,COL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,24.7
3138,CPV,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,60.3
3139,CPV,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,71.9
3140,CPV,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,87.6
3141,CRI,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,14
3142,CRI,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,16.9
3143,CRI,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,20.5
3144,CRI,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,26.4
3145,CRI,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,30.9
3146,CRI,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,41.1
3147,CYP,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,45.4
3148,CYP,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,51.8
3149,CYP,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,63.8
3150,CZE,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,31.1
3151,CZE,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,31.8
3152,CZE,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,32.7
3153,DEU,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,7.8
3154,DEU,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,7.9
3155,DEU,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,8
3156,DNK,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,12.6
3157,DNK,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,14.4
3158,DNK,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,16.3
3159,DOM,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,11
3160,DOM,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,15.7
3161,DOM,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,20.9
3162,DOM,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,24.2
3163,DOM,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,26.5
3164,DOM,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,27.6
3165,ECU,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,10.7
3166,ECU,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,15.6
3167,ECU,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,21.8
3168,ECU,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,7.1
3169,ECU,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,8.4
3170,ECU,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,9.7
3171,EGY,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,13.2
3172,EGY,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,19.1
3173,EGY,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,20.6
3174,EGY,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,23.4
3175,EGY,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,29.8
3176,EGY,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,7.6
3177,ESP,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,64.7
3178,ESP,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,67.3
3179,ESP,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,70.7
3180,EST,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,22.7
3181,FIN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,28
3182,FIN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,30.9
3183,FIN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,34.6
3184,FRA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,32.2
3185,FRA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,33.3
3186,FRA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,35
3187,GBR,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,20
3188,GBR,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,23.2
3189,GBR,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,26.4
3190,GEO,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,13.3
3191,GEO,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,15.3
3192,GEO,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,17.7
3193,GEO,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,28.5
3194,GEO,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,33.7
3195,GEO,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,46.6
3196,GHA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,11.4
3197,GHA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,13.2
3198,GHA,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,13.8
3199,GHA,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,18.2
3200,GHA,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,8.5
3201,GHA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,9.7
3202,GRC,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,49.9
3203,GRC,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,58.9
3204,GRC,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,68.4
3205,GTM,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,21.3
3206,GTM,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,37.2
3207,GTM,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,4.3
3208,GTM,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,5.3
3209,GTM,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,6.6
3210,GTM,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,7.9
3211,HND,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,10.8
3212,HND,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,15
3213,HND,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,23.2
3214,HND,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,36.1
3215,HND,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,4.7
3216,HND,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,7.9
3217,HRV,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,55.9
3218,HRV,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,59.7
3219,HRV,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,64.7
3220,HUN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,28.2
3221,HUN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,32.6
3222,HUN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,40.6
3223,IDN,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,13.9
3224,IDN,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,15.5
3225,IDN,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,17.2
3226,IDN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,21.2
3227,IDN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,21.9
3228,IDN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,23
3229,IRL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,21.6
3230,IRL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,26.9
3231,IRL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,31.1
3232,IRN,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,12.9
3233,IRN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,19.6
3234,IRN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,20.3
3235,IRN,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,20.7
3236,IRN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,23.8
3237,IRN,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,29
3238,ISL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,12.3
3239,ISL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,15
3240,ISL,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,9.8
3241,ISR,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,10.9
3242,ISR,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,11.6
3243,ISR,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,12.3
3244,ITA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,57.1
3245,ITA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,60.4
3246,ITA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,66.1
3247,JPN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,4.6
3248,JPN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,5.1
3249,JPN,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,5.6
3250,KAZ,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,4
3251,KAZ,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,4.1
3252,KAZ,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,4.1
3253,KGZ,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,14.3
3254,KGZ,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,17.3
3255,KGZ,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,22.4
3256,KHM,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,0.9
3257,KHM,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,1.5
3258,KIR,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,21.9
3259,KIR,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,27.3
3260,KIR,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,30.3
3261,KIR,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,34
3262,KIR,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,37.6
3263,KIR,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,7.7
3264,KOR,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,10.3
3265,KOR,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,10.8
3266,KOR,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,11.2
3267,LKA,2015,WT_ADLS_15-19_ED_NEET,Y15T19,M,14.3
3268,LKA,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,16.8
3269,LKA,2015,WT_ADLS_15-19_ED_NEET,Y15T19,F,19.3
3270,LKA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,22.2
3271,LKA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,23.6
3272,LKA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,26.3
3273,LTU,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,32
3274,LUX,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,24
3275,LUX,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,29.4
3276,LVA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,27.9
3277,LVA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,31.1
3278,MDA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,10
3279,MDA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,15
3280,MDA,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,7.5
3281,MDG,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,1.7
3282,MDG,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,2.3
3283,MDG,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,2.9
3284,MEX,2015,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,10.8
3285,MEX,2015,WT_ADLS_15-19_ED_NEET,Y15T19,_T,14.8
