,REF_AREA,TIME_PERIOD,INDICATOR,AGE,SEX,OBS_VALUE
2612,IRL,1983,IM_MCV1,M12T23,_T,10
2613,IRL,1983,IM_RCV1,M12T23,_T,10
2614,IRL,1983,IM_DTP3,M12T23,_T,42
2615,IRL,1983,IM_DTP1,M12T23,_T,67
2616,IRL,1983,IM_BCG,Y0,_T,75
2617,IRL,1983,IM_POL3,M12T23,_T,76
2618,IRN,1983,IM_BCG,Y0,_T,10
2619,IRN,1983,IM_DTP3,M12T23,_T,33
2620,IRN,1983,IM_POL3,M12T23,_T,34
2621,IRN,1983,IM_MCV1,M12T23,_T,38
2622,IRN,1983,IM_PAB,Y0,_T,5
2623,IRN,1983,IM_DTP1,M12T23,_T,58
2624,IRQ,1983,IM_MCV1,M12T23,_T,12
2625,IRQ,1983,IM_DTP3,M12T23,_T,16
2626,IRQ,1983,IM_POL3,M12T23,_T,16
2627,IRQ,1983,IM_DTP1,M12T23,_T,39
2628,IRQ,1983,IM_PAB,Y0,_T,4
2629,IRQ,1983,IM_BCG,Y0,_T,87
2630,ISL,1983,IM_MCV1,M12T23,_T,81
2631,ISL,1983,IM_RCV1,M12T23,_T,81
2632,ISL,1983,IM_DTP3,M12T23,_T,94
2633,ISL,1983,IM_DTP1,M12T23,_T,97
2634,ISL,1983,IM_POL3,M12T23,_T,97
2635,ISR,1983,IM_MCV1,M12T23,_T,85
2636,ISR,1983,IM_POL3,M12T23,_T,88
2637,ISR,1983,IM_DTP3,M12T23,_T,89
2638,ISR,1983,IM_DTP1,M12T23,_T,96
2639,ITA,1983,IM_POL3,M12T23,_T,90
2640,JAM,1983,IM_MCV1,M12T23,_T,15
2641,JAM,1983,IM_POL3,M12T23,_T,47
2642,JAM,1983,IM_DTP3,M12T23,_T,51
2643,JAM,1983,IM_BCG,Y0,_T,56
2644,JAM,1983,IM_DTP1,M12T23,_T,75
2645,JOR,1983,IM_PAB,Y0,_T,10
2646,JOR,1983,IM_MCV1,M12T23,_T,56
2647,JOR,1983,IM_DTP3,M12T23,_T,76
2648,JOR,1983,IM_POL3,M12T23,_T,77
2649,JOR,1983,IM_DTP1,M12T23,_T,91
2650,JPN,1983,IM_MCV1,M12T23,_T,70
2651,JPN,1983,IM_DTP3,M12T23,_T,80
2652,JPN,1983,IM_BCG,Y0,_T,91
2653,JPN,1983,IM_DTP1,M12T23,_T,93
2654,JPN,1983,IM_POL3,M12T23,_T,95
2655,KHM,1983,IM_PAB,Y0,_T,6
2656,KIR,1983,IM_MCV1,M12T23,_T,24
2657,KIR,1983,IM_POL3,M12T23,_T,25
2658,KIR,1983,IM_DTP3,M12T23,_T,40
2659,KIR,1983,IM_DTP1,M12T23,_T,65
2660,KIR,1983,IM_BCG,Y0,_T,72
2661,KNA,1983,IM_DTP3,M12T23,_T,90
2662,KNA,1983,IM_POL3,M12T23,_T,91
2663,KNA,1983,IM_DTP1,M12T23,_T,96
2664,KOR,1983,IM_MCV1,M12T23,_T,33
2665,KOR,1983,IM_RCV1,M12T23,_T,33
2666,KOR,1983,IM_BCG,Y0,_T,45
2667,KOR,1983,IM_DTP3,M12T23,_T,69
2668,KOR,1983,IM_POL3,M12T23,_T,78
2669,KOR,1983,IM_DTP1,M12T23,_T,87
2670,KWT,1983,IM_PAB,Y0,_T,29
2671,KWT,1983,IM_MCV1,M12T23,_T,80
2672,KWT,1983,IM_DTP3,M12T23,_T,89
2673,KWT,1983,IM_POL3,M12T23,_T,90
2674,KWT,1983,IM_DTP1,M12T23,_T,96
2675,LAO,1983,IM_DTP1,M12T23,_T,27
2676,LAO,1983,IM_BCG,Y0,_T,7
2677,LAO,1983,IM_DTP3,M12T23,_T,7
2678,LAO,1983,IM_MCV1,M12T23,_T,7
2679,LAO,1983,IM_POL3,M12T23,_T,7
2680,LBN,1983,IM_DTP1,M12T23,_T,22
2681,LBN,1983,IM_DTP3,M12T23,_T,4
2682,LBN,1983,IM_POL3,M12T23,_T,6
2683,LBN,1983,IM_MCV1,M12T23,_T,8
2684,LBR,1983,IM_PAB,Y0,_T,41
2685,LBY,1983,IM_MCV1,M12T23,_T,71
2686,LBY,1983,IM_DTP3,M12T23,_T,79
2687,LBY,1983,IM_POL3,M12T23,_T,79
2688,LBY,1983,IM_BCG,Y0,_T,84
2689,LBY,1983,IM_DTP1,M12T23,_T,92
2690,LCA,1983,IM_MCV1,M12T23,_T,36
2691,LCA,1983,IM_BCG,Y0,_T,69
2692,LCA,1983,IM_POL3,M12T23,_T,80
2693,LCA,1983,IM_DTP3,M12T23,_T,81
2694,LCA,1983,IM_DTP1,M12T23,_T,93
2695,LKA,1983,IM_PAB,Y0,_T,51
2696,LKA,1983,IM_BCG,Y0,_T,64
2697,LKA,1983,IM_DTP3,M12T23,_T,64
2698,LKA,1983,IM_POL3,M12T23,_T,64
2699,LKA,1983,IM_DTP1,M12T23,_T,84
2700,LSO,1983,IM_MCV1,M12T23,_T,53
2701,LSO,1983,IM_POL3,M12T23,_T,64
2702,LSO,1983,IM_DTP3,M12T23,_T,66
2703,LSO,1983,IM_DTP1,M12T23,_T,83
2704,LSO,1983,IM_BCG,Y0,_T,87
2705,LUX,1983,IM_MCV1,M12T23,_T,39
2706,LUX,1983,IM_DTP3,M12T23,_T,75
2707,LUX,1983,IM_POL3,M12T23,_T,90
2708,LUX,1983,IM_DTP1,M12T23,_T,91
2709,MAR,1983,IM_MCV1,M12T23,_T,35
2710,MAR,1983,IM_DTP3,M12T23,_T,41
2711,MAR,1983,IM_POL3,M12T23,_T,41
2712,MAR,1983,IM_BCG,Y0,_T,62
2713,MAR,1983,IM_DTP1,M12T23,_T,66
2714,MDG,1983,IM_POL3,M12T23,_T,11
2715,MDG,1983,IM_PAB,Y0,_T,15
2716,MDG,1983,IM_DTP3,M12T23,_T,23
2717,MDG,1983,IM_BCG,Y0,_T,31
2718,MDG,1983,IM_DTP1,M12T23,_T,47
2719,MDV,1983,IM_DTP3,M12T23,_T,13
2720,MDV,1983,IM_POL3,M12T23,_T,13
2721,MDV,1983,IM_PAB,Y0,_T,20
2722,MDV,1983,IM_BCG,Y0,_T,27
2723,MDV,1983,IM_DTP1,M12T23,_T,35
2724,MDV,1983,IM_MCV1,M12T23,_T,37
2725,MEX,1983,IM_MCV1,M12T23,_T,23
2726,MEX,1983,IM_PAB,Y0,_T,23
2727,MEX,1983,IM_DTP3,M12T23,_T,41
2728,MEX,1983,IM_BCG,Y0,_T,52
2729,MEX,1983,IM_DTP1,M12T23,_T,66
2730,MEX,1983,IM_POL3,M12T23,_T,88
2731,MLI,1983,IM_PAB,Y0,_T,2
2732,MLI,1983,IM_BCG,Y0,_T,26
2733,MLT,1983,IM_BCG,Y0,_T,63
2734,MLT,1983,IM_POL3,M12T23,_T,85
2735,MMR,1983,IM_DTP3,M12T23,_T,11
2736,MMR,1983,IM_PAB,Y0,_T,15
2737,MMR,1983,IM_BCG,Y0,_T,28
2738,MMR,1983,IM_POL3,M12T23,_T,3
2739,MMR,1983,IM_DTP1,M12T23,_T,32
2740,MNG,1983,IM_MCV1,M12T23,_T,1
2741,MNG,1983,IM_BCG,Y0,_T,52
2742,MNG,1983,IM_DTP3,M12T23,_T,79
2743,MNG,1983,IM_POL3,M12T23,_T,86
2744,MNG,1983,IM_DTP1,M12T23,_T,92
2745,MOZ,1983,IM_DTP3,M12T23,_T,38
2746,MOZ,1983,IM_POL3,M12T23,_T,38
2747,MOZ,1983,IM_PAB,Y0,_T,42
2748,MOZ,1983,IM_MCV1,M12T23,_T,51
2749,MOZ,1983,IM_BCG,Y0,_T,59
2750,MOZ,1983,IM_DTP1,M12T23,_T,63
2751,MRT,1983,IM_PAB,Y0,_T,16
2752,MRT,1983,IM_DTP3,M12T23,_T,20
2753,MRT,1983,IM_POL3,M12T23,_T,20
2754,MRT,1983,IM_MCV1,M12T23,_T,43
2755,MRT,1983,IM_DTP1,M12T23,_T,44
2756,MRT,1983,IM_BCG,Y0,_T,66
2757,MUS,1983,IM_PAB,Y0,_T,1
2758,MUS,1983,IM_MCV1,M12T23,_T,53
2759,MUS,1983,IM_BCG,Y0,_T,88
2760,MUS,1983,IM_DTP3,M12T23,_T,89
2761,MUS,1983,IM_POL3,M12T23,_T,91
2762,MUS,1983,IM_DTP1,M12T23,_T,96
2763,MWI,1983,IM_PAB,Y0,_T,1
2764,MWI,1983,IM_MCV1,M12T23,_T,58
2765,MWI,1983,IM_POL3,M12T23,_T,58
2766,MWI,1983,IM_DTP3,M12T23,_T,63
2767,MWI,1983,IM_BCG,Y0,_T,81
2768,MWI,1983,IM_DTP1,M12T23,_T,84
2769,MYS,1983,IM_MCV1,M12T23,_T,11
2770,MYS,1983,IM_PAB,Y0,_T,23
2771,MYS,1983,IM_POL3,M12T23,_T,55
2772,MYS,1983,IM_DTP3,M12T23,_T,58
2773,MYS,1983,IM_DTP1,M12T23,_T,71
2774,MYS,1983,IM_BCG,Y0,_T,94
2775,NER,1983,IM_MCV1,M12T23,_T,16
2776,NER,1983,IM_DTP1,M12T23,_T,24
2777,NER,1983,IM_BCG,Y0,_T,28
2778,NER,1983,IM_DTP3,M12T23,_T,5
2779,NER,1983,IM_PAB,Y0,_T,5
2780,NER,1983,IM_POL3,M12T23,_T,5
2781,NGA,1983,IM_PAB,Y0,_T,12
2782,NGA,1983,IM_BCG,Y0,_T,19
2783,NIC,1983,IM_PAB,Y0,_T,12
2784,NIC,1983,IM_DTP3,M12T23,_T,24
2785,NIC,1983,IM_MCV1,M12T23,_T,41
2786,NIC,1983,IM_DTP1,M12T23,_T,48
2787,NIC,1983,IM_POL3,M12T23,_T,83
2788,NIC,1983,IM_BCG,Y0,_T,89
2789,NIU,1983,IM_DTP3,M12T23,_T,31
2790,NIU,1983,IM_POL3,M12T23,_T,55
2791,NIU,1983,IM_DTP1,M12T23,_T,56
2792,NIU,1983,IM_MCV1,M12T23,_T,58
2793,NIU,1983,IM_RCV1,M12T23,_T,58
2794,NIU,1983,IM_BCG,Y0,_T,60
2795,NLD,1983,IM_MCV1,M12T23,_T,92
2796,NLD,1983,IM_RCV1,M12T23,_T,92
2797,NLD,1983,IM_DTP3,M12T23,_T,97
2798,NLD,1983,IM_POL3,M12T23,_T,97
2799,NLD,1983,IM_DTP1,M12T23,_T,98
2800,NOR,1983,IM_MCV1,M12T23,_T,80
2801,NOR,1983,IM_RCV1,M12T23,_T,80
2802,NOR,1983,IM_DTP3,M12T23,_T,90
2803,NOR,1983,IM_POL3,M12T23,_T,90
2804,NOR,1983,IM_DTP1,M12T23,_T,96
2805,NPL,1983,IM_MCV1,M12T23,_T,11
2806,NPL,1983,IM_PAB,Y0,_T,13
2807,NPL,1983,IM_DTP3,M12T23,_T,23
2808,NPL,1983,IM_POL3,M12T23,_T,4
2809,NPL,1983,IM_DTP1,M12T23,_T,47
2810,NPL,1983,IM_BCG,Y0,_T,53
2811,NZL,1983,IM_MCV1,M12T23,_T,71
2812,NZL,1983,IM_RCV1,M12T23,_T,71
2813,NZL,1983,IM_POL3,M12T23,_T,72
2814,NZL,1983,IM_DTP3,M12T23,_T,73
2815,NZL,1983,IM_DTP1,M12T23,_T,90
2816,OMN,1983,IM_DTP3,M12T23,_T,31
2817,OMN,1983,IM_PAB,Y0,_T,31
2818,OMN,1983,IM_POL3,M12T23,_T,31
2819,OMN,1983,IM_MCV1,M12T23,_T,34
2820,OMN,1983,IM_DTP1,M12T23,_T,56
2821,OMN,1983,IM_BCG,Y0,_T,77
2822,PAK,1983,IM_DTP3,M12T23,_T,15
2823,PAK,1983,IM_POL3,M12T23,_T,15
2824,PAK,1983,IM_MCV1,M12T23,_T,19
2825,PAK,1983,IM_BCG,Y0,_T,35
2826,PAK,1983,IM_DTP1,M12T23,_T,37
2827,PAK,1983,IM_PAB,Y0,_T,4
2828,PAN,1983,IM_DTP3,M12T23,_T,60
2829,PAN,1983,IM_BCG,Y0,_T,81
2830,PAN,1983,IM_DTP1,M12T23,_T,82
2831,PAN,1983,IM_POL3,M12T23,_T,84
2832,PAN,1983,IM_MCV1,M12T23,_T,85
2833,PER,1983,IM_POL3,M12T23,_T,22
2834,PER,1983,IM_DTP3,M12T23,_T,23
2835,PER,1983,IM_MCV1,M12T23,_T,28
2836,PER,1983,IM_DTP1,M12T23,_T,47
2837,PER,1983,IM_PAB,Y0,_T,5
2838,PER,1983,IM_BCG,Y0,_T,61
2839,PHL,1983,IM_PAB,Y0,_T,23
2840,PHL,1983,IM_MCV1,M12T23,_T,27
2841,PHL,1983,IM_DTP3,M12T23,_T,55
2842,PHL,1983,IM_POL3,M12T23,_T,55
2843,PHL,1983,IM_BCG,Y0,_T,69
2844,PHL,1983,IM_DTP1,M12T23,_T,78
2845,PNG,1983,IM_MCV1,M12T23,_T,1
2846,PNG,1983,IM_PAB,Y0,_T,21
2847,PNG,1983,IM_DTP3,M12T23,_T,27
2848,PNG,1983,IM_POL3,M12T23,_T,27
2849,PNG,1983,IM_DTP1,M12T23,_T,52
2850,PNG,1983,IM_BCG,Y0,_T,58
2851,POL,1983,IM_MCV1,M12T23,_T,94
2852,POL,1983,IM_BCG,Y0,_T,95
2853,POL,1983,IM_DTP3,M12T23,_T,95
2854,POL,1983,IM_POL3,M12T23,_T,95
2855,POL,1983,IM_DTP1,M12T23,_T,98
2856,PRK,1983,IM_MCV1,M12T23,_T,30
2857,PRK,1983,IM_BCG,Y0,_T,52
2858,PRK,1983,IM_DTP3,M12T23,_T,52
2859,PRK,1983,IM_POL3,M12T23,_T,52
2860,PRK,1983,IM_DTP1,M12T23,_T,76
2861,PRT,1983,IM_POL3,M12T23,_T,20
2862,PRT,1983,IM_MCV1,M12T23,_T,48
2863,PRT,1983,IM_BCG,Y0,_T,76
2864,PRT,1983,IM_DTP3,M12T23,_T,79
2865,PRT,1983,IM_DTP1,M12T23,_T,92
2866,PRY,1983,IM_PAB,Y0,_T,18
2867,PRY,1983,IM_MCV1,M12T23,_T,37
2868,PRY,1983,IM_DTP3,M12T23,_T,45
2869,PRY,1983,IM_POL3,M12T23,_T,47
2870,PRY,1983,IM_BCG,Y0,_T,55
2871,PRY,1983,IM_DTP1,M12T23,_T,70
2872,QAT,1983,IM_DTP3,M12T23,_T,49
2873,QAT,1983,IM_POL3,M12T23,_T,49
2874,QAT,1983,IM_BCG,Y0,_T,69
2875,QAT,1983,IM_MCV1,M12T23,_T,69
2876,QAT,1983,IM_DTP1,M12T23,_T,73
2877,ROU,1983,IM_MCV1,M12T23,_T,83
2878,RWA,1983,IM_PAB,Y0,_T,16
2879,RWA,1983,IM_POL3,M12T23,_T,25
2880,RWA,1983,IM_BCG,Y0,_T,49
2881,RWA,1983,IM_MCV1,M12T23,_T,53
2882,RWA,1983,IM_DTP3,M12T23,_T,59
2883,RWA,1983,IM_DTP1,M12T23,_T,81
2884,SAU,1983,IM_MCV1,M12T23,_T,65
2885,SAU,1983,IM_DTP3,M12T23,_T,67
2886,SAU,1983,IM_POL3,M12T23,_T,67
2887,SAU,1983,IM_BCG,Y0,_T,72
2888,SAU,1983,IM_DTP1,M12T23,_T,86
2889,SDN,1983,IM_MCV1,M12T23,_T,2
2890,SDN,1983,IM_PAB,Y0,_T,2
2891,SDN,1983,IM_DTP1,M12T23,_T,21
2892,SDN,1983,IM_DTP3,M12T23,_T,3
2893,SDN,1983,IM_POL3,M12T23,_T,3
2894,SDN,1983,IM_BCG,Y0,_T,5
2895,SGP,1983,IM_BCG,Y0,_T,83
2896,SGP,1983,IM_DTP3,M12T23,_T,84
2897,SGP,1983,IM_POL3,M12T23,_T,86
2898,SGP,1983,IM_MCV1,M12T23,_T,88
2899,SGP,1983,IM_DTP1,M12T23,_T,94
2900,SLB,1983,IM_DTP3,M12T23,_T,27
2901,SLB,1983,IM_POL3,M12T23,_T,27
2902,SLB,1983,IM_BCG,Y0,_T,39
2903,SLB,1983,IM_DTP1,M12T23,_T,52
2904,SLE,1983,IM_PAB,Y0,_T,20
2905,SLV,1983,IM_POL3,M12T23,_T,20
2906,SLV,1983,IM_DTP3,M12T23,_T,21
2907,SLV,1983,IM_PAB,Y0,_T,25
2908,SLV,1983,IM_DTP1,M12T23,_T,45
2909,SLV,1983,IM_MCV1,M12T23,_T,46
2910,SLV,1983,IM_BCG,Y0,_T,48
2911,SMR,1983,IM_DTP1,M12T23,_T,99
2912,SMR,1983,IM_DTP3,M12T23,_T,99
2913,SMR,1983,IM_POL3,M12T23,_T,99
2914,SOM,1983,IM_DTP1,M12T23,_T,24
2915,SOM,1983,IM_DTP3,M12T23,_T,5
2916,SOM,1983,IM_POL3,M12T23,_T,5
2917,SOM,1983,IM_MCV1,M12T23,_T,6
2918,SOM,1983,IM_PAB,Y0,_T,6
2919,SOM,1983,IM_BCG,Y0,_T,7
2920,STP,1983,IM_DTP3,M12T23,_T,26
2921,STP,1983,IM_MCV1,M12T23,_T,40
2922,STP,1983,IM_POL3,M12T23,_T,48
2923,STP,1983,IM_DTP1,M12T23,_T,51
2924,STP,1983,IM_BCG,Y0,_T,86
2925,SUR,1983,IM_MCV1,M12T23,_T,71
2926,SUR,1983,IM_POL3,M12T23,_T,83
2927,SUR,1983,IM_DTP3,M12T23,_T,85
2928,SUR,1983,IM_DTP1,M12T23,_T,95
2929,SWE,1983,IM_BCG,Y0,_T,10
2930,SWE,1983,IM_MCV1,M12T23,_T,93
2931,SWE,1983,IM_RCV1,M12T23,_T,93
2932,SWE,1983,IM_POL3,M12T23,_T,98
2933,SWE,1983,IM_DTP1,M12T23,_T,99
2934,SWE,1983,IM_DTP3,M12T23,_T,99
2935,SWZ,1983,IM_DTP3,M12T23,_T,43
2936,SWZ,1983,IM_POL3,M12T23,_T,43
2937,SWZ,1983,IM_MCV1,M12T23,_T,46
2938,SWZ,1983,IM_DTP1,M12T23,_T,68
2939,SWZ,1983,IM_BCG,Y0,_T,72
2940,SYC,1983,IM_DTP3,M12T23,_T,97
2941,SYC,1983,IM_BCG,Y0,_T,98
2942,SYC,1983,IM_DTP1,M12T23,_T,98
2943,SYC,1983,IM_MCV1,M12T23,_T,98
2944,SYC,1983,IM_POL3,M12T23,_T,98
2945,SYC,1983,IM_RCV1,M12T23,_T,98
2946,SYR,1983,IM_MCV1,M12T23,_T,19
2947,SYR,1983,IM_DTP3,M12T23,_T,21
2948,SYR,1983,IM_POL3,M12T23,_T,21
2949,SYR,1983,IM_BCG,Y0,_T,45
2950,SYR,1983,IM_DTP1,M12T23,_T,45
2951,SYR,1983,IM_PAB,Y0,_T,5
2952,TCD,1983,IM_DTP3,M12T23,_T,1
2953,TCD,1983,IM_DTP1,M12T23,_T,18
2954,TGO,1983,IM_POL3,M12T23,_T,10
2955,TGO,1983,IM_DTP3,M12T23,_T,18
2956,TGO,1983,IM_DTP1,M12T23,_T,41
2957,TGO,1983,IM_BCG,Y0,_T,51
2958,THA,1983,IM_PAB,Y0,_T,43
2959,THA,1983,IM_POL3,M12T23,_T,46
2960,THA,1983,IM_DTP3,M12T23,_T,49
2961,THA,1983,IM_DTP1,M12T23,_T,73
2962,THA,1983,IM_BCG,Y0,_T,75
2963,TON,1983,IM_POL3,M12T23,_T,57
2964,TON,1983,IM_DTP3,M12T23,_T,63
2965,TON,1983,IM_MCV1,M12T23,_T,67
2966,TON,1983,IM_BCG,Y0,_T,83
2967,TON,1983,IM_DTP1,M12T23,_T,84
2968,TTO,1983,IM_DTP3,M12T23,_T,60
2969,TTO,1983,IM_POL3,M12T23,_T,61
2970,TTO,1983,IM_DTP1,M12T23,_T,82
2971,TUN,1983,IM_PAB,Y0,_T,3
2972,TUN,1983,IM_MCV1,M12T23,_T,42
2973,TUN,1983,IM_DTP3,M12T23,_T,62
2974,TUN,1983,IM_POL3,M12T23,_T,62
2975,TUN,1983,IM_DTP1,M12T23,_T,83
2976,TUN,1983,IM_BCG,Y0,_T,88
2977,TUR,1983,IM_DTP3,M12T23,_T,56
2978,TUR,1983,IM_POL3,M12T23,_T,59
2979,TUR,1983,IM_MCV1,M12T23,_T,63
2980,TUR,1983,IM_BCG,Y0,_T,65
2981,TUR,1983,IM_DTP1,M12T23,_T,79
2982,TUV,1983,IM_MCV1,M12T23,_T,65
2983,TUV,1983,IM_DTP3,M12T23,_T,79
2984,TUV,1983,IM_POL3,M12T23,_T,83
2985,TUV,1983,IM_DTP1,M12T23,_T,92
2986,TUV,1983,IM_BCG,Y0,_T,99
2987,TZA,1983,IM_PAB,Y0,_T,43
2988,TZA,1983,IM_POL3,M12T23,_T,49
2989,TZA,1983,IM_DTP3,M12T23,_T,52
2990,TZA,1983,IM_MCV1,M12T23,_T,60
2991,TZA,1983,IM_DTP1,M12T23,_T,76
2992,TZA,1983,IM_BCG,Y0,_T,83
2993,UGA,1983,IM_POL3,M12T23,_T,11
2994,UGA,1983,IM_DTP3,M12T23,_T,14
2995,UGA,1983,IM_PAB,Y0,_T,19
2996,UGA,1983,IM_MCV1,M12T23,_T,20
2997,UGA,1983,IM_BCG,Y0,_T,28
2998,UGA,1983,IM_DTP1,M12T23,_T,36
2999,UNICEF_EAP,1983,IM_RCV1,M12T23,_T,1
3000,UNICEF_EAP,1983,IM_BCG,Y0,_T,42
3001,UNICEF_EAP,1983,IM_DTP3,M12T23,_T,47
3002,UNICEF_EAP,1983,IM_MCV1,M12T23,_T,53
3003,UNICEF_EAP,1983,IM_POL3,M12T23,_T,61
3004,UNICEF_EAP,1983,IM_DTP1,M12T23,_T,68
3005,UNICEF_EAPRO,1983,IM_RCV1,M12T23,_T,1
3006,UNICEF_EAPRO,1983,IM_BCG,Y0,_T,40
3007,UNICEF_EAPRO,1983,IM_DTP3,M12T23,_T,45
3008,UNICEF_EAPRO,1983,IM_MCV1,M12T23,_T,52
3009,UNICEF_EAPRO,1983,IM_POL3,M12T23,_T,59
3010,UNICEF_EAPRO,1983,IM_DTP1,M12T23,_T,66
3011,UNICEF_ECA,1983,IM_RCV1,M12T23,_T,10
3012,UNICEF_ECA,1983,IM_MCV1,M12T23,_T,72
3013,UNICEF_ECA,1983,IM_DTP3,M12T23,_T,74
3014,UNICEF_ECA,1983,IM_BCG,Y0,_T,78
3015,UNICEF_ECA,1983,IM_DTP1,M12T23,_T,80
3016,UNICEF_ECA,1983,IM_POL3,M12T23,_T,81
3017,UNICEF_ECARO,1983,IM_RCV1,M12T23,_T,3
3018,UNICEF_ECARO,1983,IM_DTP3,M12T23,_T,80
3019,UNICEF_ECARO,1983,IM_POL3,M12T23,_T,81
3020,UNICEF_ECARO,1983,IM_BCG,Y0,_T,83
3021,UNICEF_ECARO,1983,IM_DTP1,M12T23,_T,85
3022,UNICEF_ECARO,1983,IM_MCV1,M12T23,_T,89
3023,UNICEF_EECA,1983,IM_RCV1,M12T23,_T,3
3024,UNICEF_EECA,1983,IM_DTP3,M12T23,_T,80
3025,UNICEF_EECA,1983,IM_POL3,M12T23,_T,81
3026,UNICEF_EECA,1983,IM_BCG,Y0,_T,83
3027,UNICEF_EECA,1983,IM_DTP1,M12T23,_T,85
3028,UNICEF_EECA,1983,IM_MCV1,M12T23,_T,89
3029,UNICEF_ESA,1983,IM_RCV1,M12T23,_T,0
3030,UNICEF_ESA,1983,IM_POL3,M12T23,_T,26
3031,UNICEF_ESA,1983,IM_DTP3,M12T23,_T,28
3032,UNICEF_ESA,1983,IM_MCV1,M12T23,_T,31
3033,UNICEF_ESA,1983,IM_BCG,Y0,_T,37
3034,UNICEF_ESA,1983,IM_DTP1,M12T23,_T,47
3035,UNICEF_ESARO,1983,IM_RCV1,M12T23,_T,0
3036,UNICEF_ESARO,1983,IM_POL3,M12T23,_T,29
3037,UNICEF_ESARO,1983,IM_DTP3,M12T23,_T,32
3038,UNICEF_ESARO,1983,IM_MCV1,M12T23,_T,34
3039,UNICEF_ESARO,1983,IM_BCG,Y0,_T,41
3040,UNICEF_ESARO,1983,IM_DTP1,M12T23,_T,50
3041,UNICEF_LAC,1983,IM_RCV1,M12T23,_T,0
3042,UNICEF_LAC,1983,IM_MCV1,M12T23,_T,47
3043,UNICEF_LAC,1983,IM_DTP3,M12T23,_T,49
3044,UNICEF_LAC,1983,IM_POL3,M12T23,_T,60
3045,UNICEF_LAC,1983,IM_BCG,Y0,_T,64
3046,UNICEF_LAC,1983,IM_DTP1,M12T23,_T,72
3047,UNICEF_LACRO,1983,IM_RCV1,M12T23,_T,0
3048,UNICEF_LACRO,1983,IM_MCV1,M12T23,_T,47
3049,UNICEF_LACRO,1983,IM_DTP3,M12T23,_T,49
3050,UNICEF_LACRO,1983,IM_POL3,M12T23,_T,60
3051,UNICEF_LACRO,1983,IM_BCG,Y0,_T,64
3052,UNICEF_LACRO,1983,IM_DTP1,M12T23,_T,72
3053,UNICEF_MENA,1983,IM_RCV1,M12T23,_T,0
3054,UNICEF_MENA,1983,IM_MCV1,M12T23,_T,33
3055,UNICEF_MENA,1983,IM_DTP3,M12T23,_T,37
3056,UNICEF_MENA,1983,IM_BCG,Y0,_T,40
3057,UNICEF_MENA,1983,IM_POL3,M12T23,_T,43
3058,UNICEF_MENA,1983,IM_DTP1,M12T23,_T,57
3059,UNICEF_MENARO,1983,IM_RCV1,M12T23,_T,0
3060,UNICEF_MENARO,1983,IM_MCV1,M12T23,_T,28
3061,UNICEF_MENARO,1983,IM_DTP3,M12T23,_T,32
3062,UNICEF_MENARO,1983,IM_BCG,Y0,_T,36
3063,UNICEF_MENARO,1983,IM_POL3,M12T23,_T,37
3064,UNICEF_MENARO,1983,IM_DTP1,M12T23,_T,53
3065,UNICEF_NA,1983,IM_DTP1,M12T23,_T,88
3066,UNICEF_NA,1983,IM_DTP3,M12T23,_T,88
3067,UNICEF_NA,1983,IM_MCV1,M12T23,_T,88
3068,UNICEF_NA,1983,IM_POL3,M12T23,_T,88
3069,UNICEF_NA,1983,IM_RCV1,M12T23,_T,88
3070,UNICEF_PROG_REG_GLOBAL,1983,IM_BCG,Y0,_T,36
3071,UNICEF_PROG_REG_GLOBAL,1983,IM_MCV1,M12T23,_T,36
3072,UNICEF_PROG_REG_GLOBAL,1983,IM_DTP3,M12T23,_T,37
3073,UNICEF_PROG_REG_GLOBAL,1983,IM_RCV1,M12T23,_T,4
3074,UNICEF_PROG_REG_GLOBAL,1983,IM_POL3,M12T23,_T,42
3075,UNICEF_PROG_REG_GLOBAL,1983,IM_DTP1,M12T23,_T,55
3076,UNICEF_REP_REG_GLOBAL,1983,IM_BCG,Y0,_T,36
3077,UNICEF_REP_REG_GLOBAL,1983,IM_MCV1,M12T23,_T,36
3078,UNICEF_REP_REG_GLOBAL,1983,IM_DTP3,M12T23,_T,37
3079,UNICEF_REP_REG_GLOBAL,1983,IM_RCV1,M12T23,_T,4
3080,UNICEF_REP_REG_GLOBAL,1983,IM_POL3,M12T23,_T,42
3081,UNICEF_REP_REG_GLOBAL,1983,IM_DTP1,M12T23,_T,55
3082,UNICEF_ROSA,1983,IM_RCV1,M12T23,_T,0
3083,UNICEF_ROSA,1983,IM_BCG,Y0,_T,10
3084,UNICEF_ROSA,1983,IM_POL3,M12T23,_T,10
3085,UNICEF_ROSA,1983,IM_DTP3,M12T23,_T,13
3086,UNICEF_ROSA,1983,IM_MCV1,M12T23,_T,3
3087,UNICEF_ROSA,1983,IM_DTP1,M12T23,_T,35
3088,UNICEF_SA,1983,IM_RCV1,M12T23,_T,0
3089,UNICEF_SA,1983,IM_BCG,Y0,_T,10
3090,UNICEF_SA,1983,IM_POL3,M12T23,_T,10
3091,UNICEF_SA,1983,IM_DTP3,M12T23,_T,13
3092,UNICEF_SA,1983,IM_MCV1,M12T23,_T,3
3093,UNICEF_SA,1983,IM_DTP1,M12T23,_T,35
3094,UNICEF_SSA,1983,IM_RCV1,M12T23,_T,0
3095,UNICEF_SSA,1983,IM_DTP3,M12T23,_T,18
