,REF_AREA,TIME_PERIOD,INDICATOR,OBS_VALUE
324,BIH,2012,DM_POP_ADLCNT_PROP,12.2010034906626
325,BIH,2012,DM_POP_U5,180.3275
326,BIH,2012,DM_DPR_OLD,20.523
327,BIH,2012,DM_DPR_CHD,22.333
328,BIH,2012,DM_BRTS,34.147
329,BIH,2012,DM_POP_TOT,3674.374
330,BIH,2012,DM_DPR_TOT,42.856
331,BIH,2012,DM_POP_ADLCNT,448.3105
332,BIH,2012,DM_POP_URBN,46.199
333,BIH,2012,DM_POP_15TO24,493.2025
334,BIH,2012,DM_POP_U18,723.0495
335,BIH,2012,DM_LIFE_EXP,77.1914
336,BLM,2012,DM_BRTS,0.083
337,BLM,2012,DM_POP_U5,0.4915
338,BLM,2012,DM_POP_ADLCNT,0.877
339,BLM,2012,DM_POP_15TO24,0.9955
340,BLM,2012,DM_FRATE_TOT,1.238
341,BLM,2012,DM_POP_U18,1.713
342,BLM,2012,DM_DPR_OLD,12.388
343,BLM,2012,DM_DPR_CHD,21.529
344,BLM,2012,DM_DPR_TOT,33.917
345,BLM,2012,DM_NET_MG_RATE,8.726
346,BLM,2012,DM_LIFE_EXP,80.0055
347,BLM,2012,DM_POP_TOT,9.2155
348,BLM,2012,DM_POP_ADLCNT_PROP,9.51657533503337
349,BLR,2012,DM_NET_MG_RATE,0.973
350,BLR,2012,DM_FRATE_TOT,1.6219
351,BLR,2012,DM_POP_ADLCNT_PROP,10.0923388876688
352,BLR,2012,DM_BRTS,118.86
353,BLR,2012,DM_POP_15TO24,1206.981
354,BLR,2012,DM_POP_U18,1781.4395
355,BLR,2012,DM_DPR_OLD,20.32
356,BLR,2012,DM_DPR_CHD,21.949
357,BLR,2012,DM_DPR_TOT,42.269
358,BLR,2012,DM_POP_U5,553.7195
359,BLR,2012,DM_LIFE_EXP,72.6137
360,BLR,2012,DM_POP_URBN,75.697
361,BLR,2012,DM_POP_TOT,9693.749
362,BLR,2012,DM_POP_ADLCNT,978.326
363,BLZ,2012,DM_POP_U18,136.2225
364,BLZ,2012,DM_FRATE_TOT,2.5554
365,BLZ,2012,DM_POP_ADLCNT_PROP,22.1869168305845
366,BLZ,2012,DM_POP_TOT,337.059
367,BLZ,2012,DM_POP_U5,37.0025
